securities_trader,price,buy,sell,securities_trader_id,stock_id,date
元大清水,3200.0,58,0,980e,2454,2026-05-18
元大清水,3250.0,37,0,980e,2454,2026-05-18
元大清水,3260.0,0,40,980e,2454,2026-05-18
元大沙鹿,3505.0,20,10,980d,2454,2026-05-18
元大清水,3430.0,76,0,980e,2454,2026-05-18
元大清水,3455.0,2,0,980e,2454,2026-05-18
元大清水,3150.0,3,0,980e,2454,2026-05-18
元大清水,3495.0,0,16,980e,2454,2026-05-18
元大清水,3345.0,0,10,980e,2454,2026-05-18
元大北府,3550.0,10,0,980D,2454,2026-05-18
元大北府,3350.0,72,6,980D,2454,2026-05-18
元大北府,3500.0,5,260,980D,2454,2026-05-18
元大北府,3490.0,10,0,980D,2454,2026-05-18
元大北府,3445.0,10,0,980D,2454,2026-05-18
元大北府,3435.0,100,0,980D,2454,2026-05-18
元大北府,3315.0,12,0,980D,2454,2026-05-18
元大北府,3250.0,0,20,980D,2454,2026-05-18
元大北府,3200.0,26,0,980D,2454,2026-05-18
元大北府,3160.0,31,0,980D,2454,2026-05-18
元大清水,3505.0,0,22,980e,2454,2026-05-18
元大北府,3140.0,73,205,980D,2454,2026-05-18
元大竹科,3445.0,2,61,980K,2454,2026-05-18
元大台北,3140.0,101,0,980h,2454,2026-05-18
元大竹科,3200.0,357,1153,980K,2454,2026-05-18
元大台北,3250.0,20,0,980h,2454,2026-05-18
元大竹科,3425.0,0,1000,980K,2454,2026-05-18
元大沙鹿,3495.0,0,10,980d,2454,2026-05-18
元大竹科,3360.0,3,12,980K,2454,2026-05-18
元大竹科,3345.0,2,0,980K,2454,2026-05-18
元大竹科,3330.0,110,0,980K,2454,2026-05-18
元大竹科,3315.0,20,0,980K,2454,2026-05-18
元大竹科,3300.0,1000,75,980K,2454,2026-05-18
元大竹科,3255.0,310,0,980K,2454,2026-05-18
元大竹科,3240.0,1000,1000,980K,2454,2026-05-18
元大竹科,3230.0,30,1055,980K,2454,2026-05-18
元大台北,3175.0,0,147,980h,2454,2026-05-18
元大竹科,3435.0,36,0,980K,2454,2026-05-18
元大竹科,3160.0,470,0,980K,2454,2026-05-18
元大竹科,3140.0,70,0,980K,2454,2026-05-18
元大台北,3505.0,0,110,980h,2454,2026-05-18
元大台北,3495.0,0,11,980h,2454,2026-05-18
元大台北,3485.0,5,0,980h,2454,2026-05-18
元大台北,3445.0,1034,10,980h,2454,2026-05-18
元大台北,3430.0,10,0,980h,2454,2026-05-18
元大台北,3405.0,1000,0,980h,2454,2026-05-18
元大台北,3350.0,0,36,980h,2454,2026-05-18
元大台北,3300.0,0,6,980h,2454,2026-05-18
元大竹科,3175.0,78,40,980K,2454,2026-05-18
元大沙鹿,3485.0,6,0,980d,2454,2026-05-18
元大中北,3160.0,9,0,980a,2454,2026-05-18
元大沙鹿,3435.0,5,20,980d,2454,2026-05-18
元大中北,3260.0,20,10,980a,2454,2026-05-18
元大中北,3250.0,15,2,980a,2454,2026-05-18
元大中北,3140.0,13,40,980a,2454,2026-05-18
元大松江,3500.0,0,10,9801,2454,2026-05-18
元大松江,3490.0,1000,0,9801,2454,2026-05-18
元大松江,3450.0,0,1000,9801,2454,2026-05-18
元大松江,3430.0,60,0,9801,2454,2026-05-18
