securities_trader,price,buy,sell,securities_trader_id,stock_id,date
凱基大直,1745.0,0,23,9218,2454,2026-03-18
凱基大直,1735.0,5,20,9218,2454,2026-03-18
凱基民權,1745.0,50,0,921C,2454,2026-03-18
凱基五股,1735.0,250,5,921G,2454,2026-03-18
凱基松山,1735.0,6140,9000,9217,2454,2026-03-18
凱基松山,1725.0,2000,5000,9217,2454,2026-03-18
凱基民權,1735.0,286,1010,921C,2454,2026-03-18
凱基三峽,1735.0,22,1000,921E,2454,2026-03-18
凱基信義,1735.0,1200,0,9216,2454,2026-03-18
凱基高美,1750.0,50,0,9215,2454,2026-03-18
凱基高美,1740.0,61,2050,9215,2454,2026-03-18
凱基高美,1730.0,1040,0,9215,2454,2026-03-18
凱基松山,1745.0,0,4000,9217,2454,2026-03-18
凱基新店,1735.0,108,0,920V,2454,2026-03-18
凱基台南,1735.0,418,30,9211,2454,2026-03-18
凱基台東,1745.0,21,200,920Z,2454,2026-03-18
凱基台東,1725.0,0,1000,920Z,2454,2026-03-18
凱基大里,1730.0,20,0,920W,2454,2026-03-18
凱基湖口,1745.0,0,10,920N,2454,2026-03-18
凱基湖口,1735.0,167,50,920N,2454,2026-03-18
凱基宜蘭,1735.0,50,13,920M,2454,2026-03-18
凱基宜蘭,1725.0,1000,0,920M,2454,2026-03-18
凱基基隆,1740.0,101,0,920H,2454,2026-03-18
凱基五股,1745.0,0,30,921G,2454,2026-03-18
凱基基隆,1730.0,1000,0,920H,2454,2026-03-18
凱基站前,1740.0,221,2040,920F,2454,2026-03-18
凱基彰化,1725.0,1000,0,920G,2454,2026-03-18
凱基彰化,1735.0,1047,60,920G,2454,2026-03-18
凱基東港,1735.0,2,0,9212,2454,2026-03-18
凱基土城,1735.0,100,0,921J,2454,2026-03-18
凱基長庚,1730.0,1030,16,9233,2454,2026-03-18
凱基東勢,1730.0,107,0,921Y,2454,2026-03-18
凱基嘉義,1745.0,20,0,9252,2454,2026-03-18
凱基嘉義,1735.0,32,0,9252,2454,2026-03-18
凱基市政,1745.0,5,1100,9239,2454,2026-03-18
凱基站前,1730.0,3400,2305,920F,2454,2026-03-18
凱基市政,1735.0,176,2000,9239,2454,2026-03-18
凱基市政,1725.0,1000,0,9239,2454,2026-03-18
凱基士林,1740.0,2,0,9238,2454,2026-03-18
凱基士林,1725.0,1000,0,9238,2454,2026-03-18
凱基敦北,1735.0,511,10,9237,2454,2026-03-18
凱基敦北,1725.0,1000,0,9237,2454,2026-03-18
凱基虎尾,1740.0,0,50,9236,2454,2026-03-18
凱基虎尾,1730.0,1000,0,9236,2454,2026-03-18
凱基永華,1735.0,100,100,9235,2454,2026-03-18
凱基竹北,1745.0,0,50,9234,2454,2026-03-18
凱基新莊,1745.0,50,0,921S,2454,2026-03-18
凱基竹北,1735.0,1343,20,9234,2454,2026-03-18
凱基員林,1740.0,140,0,9231,2454,2026-03-18
凱基屏東,1745.0,50,0,922C,2454,2026-03-18
凱基中山,1745.0,0,1000,9229,2454,2026-03-18
凱基中山,1735.0,2460,1000,9229,2454,2026-03-18
凱基中山,1725.0,1000,0,9229,2454,2026-03-18
凱基城中,1740.0,5,5,9227,2454,2026-03-18
凱基城中,1730.0,1000,0,9227,2454,2026-03-18
凱基汐止,1745.0,0,45,9226,2454,2026-03-18
凱基汐止,1735.0,1,30,9226,2454,2026-03-18
凱基內埔,1745.0,100,0,9225,2454,2026-03-18
凱基內埔,1735.0,126,0,9225,2454,2026-03-18
凱基豐中,1735.0,1080,385,9223,2454,2026-03-18
凱基豐中,1725.0,1000,0,9223,2454,2026-03-18
凱基東勢,1740.0,10,0,921Y,2454,2026-03-18
凱基長庚,1740.0,3,98,9233,2454,2026-03-18
凱基市府,1745.0,20,0,920D,2454,2026-03-18
群益永和,1745.0,1000,0,918J,2454,2026-03-18
凱基雙和,1740.0,0,2,920C,2454,2026-03-18
群益東湖,1735.0,41,10,918K,2454,2026-03-18
群益永和,1735.0,200,3,918J,2454,2026-03-18
群益竹南,1725.0,2000,0,918i,2454,2026-03-18
群益中山,1730.0,20,0,918H,2454,2026-03-18
群益新莊,1740.0,11,200,918G,2454,2026-03-18
群益新莊,1730.0,2023,0,918G,2454,2026-03-18
群益大甲,1745.0,1000,0,918g,2454,2026-03-18
群益大甲,1730.0,2025,1000,918g,2454,2026-03-18
群益新店,1740.0,31,0,918F,2454,2026-03-18
群益新店,1730.0,25,0,918F,2454,2026-03-18
群益南京,1735.0,100,0,918E,2454,2026-03-18
群益大安,1735.0,10,0,918e,2454,2026-03-18
群益東門,1740.0,25,50,918D,2454,2026-03-18
群益東門,1730.0,5020,5,918D,2454,2026-03-18
群益東湖,1745.0,0,1050,918K,2454,2026-03-18
群益內湖,1740.0,50,0,918d,2454,2026-03-18
群益古亭,1740.0,200,1125,918C,2454,2026-03-18
群益古亭,1730.0,130,0,918C,2454,2026-03-18
群益鳳山,1735.0,1063,0,918c,2454,2026-03-18
群益板橋,1750.0,0,5,918B,2454,2026-03-18
群益板橋,1735.0,20,1000,918B,2454,2026-03-18
群益中壢,1745.0,111,0,918A,2454,2026-03-18
群益中壢,1735.0,33,0,918A,2454,2026-03-18
群益桃園,1750.0,0,20,9189,2454,2026-03-18
群益桃園,1735.0,125,220,9189,2454,2026-03-18
群益三民,1745.0,30,0,9188,2454,2026-03-18
群益三民,1730.0,11,0,9188,2454,2026-03-18
凱基科園,1730.0,1000,0,9254,2454,2026-03-18
群益彰化,1735.0,2079,2100,9187,2454,2026-03-18
群益彰化,1745.0,3,100,9187,2454,2026-03-18
群益內湖,1730.0,5,0,918d,2454,2026-03-18
凱基市府,1735.0,10,0,920D,2454,2026-03-18
群益建成,1735.0,2,0,918L,2454,2026-03-18
群益嘉義,1735.0,140,0,918M,2454,2026-03-18
凱基板橋,1735.0,99,0,920A,2454,2026-03-18
凱基岡山,1745.0,10,0,9209,2454,2026-03-18
凱基岡山,1735.0,327,0,9209,2454,2026-03-18
凱基岡山,1725.0,0,1000,9209,2454,2026-03-18
凱基桃園,1740.0,37,3100,9208,2454,2026-03-18
凱基桃園,1730.0,1225,1000,9208,2454,2026-03-18
凱基永和,1745.0,100,0,9207,2454,2026-03-18
凱基永和,1735.0,15,0,9207,2454,2026-03-18
凱基高雄,1745.0,1000,10,9206,2454,2026-03-18
凱基高雄,1735.0,16,0,9206,2454,2026-03-18
凱基高雄,1725.0,1000,0,9206,2454,2026-03-18
凱基三重,1745.0,20,1,9205,2454,2026-03-18
凱基三重,1735.0,57,6,9205,2454,2026-03-18
凱基台中,1745.0,0,1001,9204,2454,2026-03-18
群益嘉義,1725.0,1000,0,918M,2454,2026-03-18
凱基台中,1735.0,1123,1005,9204,2454,2026-03-18
凱基中港,1740.0,50,1001,9202,2454,2026-03-18
凱基中港,1730.0,2001,95,9202,2454,2026-03-18
凱基,1740.0,11095,202500,9200,2454,2026-03-18
凱基,1730.0,38010,13150,9200,2454,2026-03-18
群益宜蘭,1745.0,5,0,918z,2454,2026-03-18
群益宜蘭,1735.0,1085,1000,918z,2454,2026-03-18
群益台北,1730.0,1003,0,918X,2454,2026-03-18
群益延平,1735.0,9,0,918x,2454,2026-03-18
群益忠孝,1740.0,15,20,918W,2454,2026-03-18
群益瑞豐,1740.0,1,300,918u,2454,2026-03-18
群益瑞豐,1730.0,3014,75,918u,2454,2026-03-18
群益丹鳳,1740.0,9,0,918s,2454,2026-03-18
群益丹鳳,1730.0,1000,0,918s,2454,2026-03-18
群益天母,1735.0,100,0,918P,2454,2026-03-18
凱基台中,1725.0,2000,0,9204,2454,2026-03-18
凱基科園,1740.0,0,78,9254,2454,2026-03-18
華南長虹,1735.0,135,0,9333,2454,2026-03-18
凱基和平,1735.0,209,2076,9255,2454,2026-03-18
華南豐原,1740.0,40,165,9366,2454,2026-03-18
華南彰化,1745.0,1100,5005,9363,2454,2026-03-18
華南彰化,1735.0,1160,0,9363,2454,2026-03-18
華南彰化,1725.0,1000,0,9363,2454,2026-03-18
華南苗栗,1730.0,2000,0,9362,2454,2026-03-18
華南中正,1740.0,71,0,9359,2454,2026-03-18
華南中正,1730.0,2030,1000,9359,2454,2026-03-18
華南東勢,1730.0,1000,0,9358,2454,2026-03-18
華南桃園,1735.0,0,1000,9352,2454,2026-03-18
華南桃園,1725.0,1000,0,9352,2454,2026-03-18
華南板橋,1735.0,110,0,9349,2454,2026-03-18
華南敦南,1745.0,0,1,9347,2454,2026-03-18
華南敦南,1735.0,101,0,9347,2454,2026-03-18
華南頭份,1740.0,60,0,9343,2454,2026-03-18
華南三重,1735.0,1000,0,9369,2454,2026-03-18
華南頭份,1730.0,1090,0,9343,2454,2026-03-18
華南竹北,1730.0,1000,77,9339,2454,2026-03-18
華南內壢,1740.0,225,100,9337,2454,2026-03-18
華南內壢,1730.0,1006,0,9337,2454,2026-03-18
華南世貿,1740.0,5,0,9334,2454,2026-03-18
華南世貿,1730.0,5,0,9334,2454,2026-03-18
華南長虹,1745.0,0,1,9333,2454,2026-03-18
華南楠梓,1740.0,2,5,9332,2454,2026-03-18
華南楠梓,1730.0,0,15,9332,2454,2026-03-18
華南鳳山,1740.0,50,200,9331,2454,2026-03-18
華南朴子,1740.0,20,0,9329,2454,2026-03-18
華南朴子,1730.0,1,0,9329,2454,2026-03-18
華南潮州,1735.0,60,0,9328,2454,2026-03-18
華南斗六,1740.0,0,50,9327,2454,2026-03-18
華南斗六,1730.0,2000,10,9327,2454,2026-03-18
華南竹北,1740.0,10,0,9339,2454,2026-03-18
華南南京,1735.0,2024,2,9326,2454,2026-03-18
華南三重,1745.0,0,4,9369,2454,2026-03-18
華南東昇,1735.0,57,0,9386,2454,2026-03-18
富邦屏東,1745.0,0,245,961Y,2454,2026-03-18
群益彰化,1725.0,2000,0,9187,2454,2026-03-18
富邦屏東,1735.0,2,0,961Y,2454,2026-03-18
富邦南員,1740.0,1020,1020,961R,2454,2026-03-18
富邦南員,1730.0,2060,2000,961R,2454,2026-03-18
富邦和美,1745.0,0,80,961P,2454,2026-03-18
富邦和美,1735.0,58,1000,961P,2454,2026-03-18
富邦青埔,1745.0,110,20,961N,2454,2026-03-18
富邦青埔,1735.0,357,0,961N,2454,2026-03-18
富邦青埔,1725.0,1000,0,961N,2454,2026-03-18
富邦木柵,1740.0,4,1071,961M,2454,2026-03-18
富邦木柵,1730.0,127,1040,961M,2454,2026-03-18
富邦七賢,1740.0,1037,30,961K,2454,2026-03-18
富邦七賢,1730.0,2050,0,961K,2454,2026-03-18
華南虎尾,1740.0,50,0,9377,2454,2026-03-18
富邦新板,1740.0,1126,10,961H,2454,2026-03-18
富邦公益,1745.0,102,1,961F,2454,2026-03-18
富邦公益,1735.0,270,1000,961F,2454,2026-03-18
富邦公益,1725.0,1000,1000,961F,2454,2026-03-18
富邦南京,1740.0,345,60,961C,2454,2026-03-18
富邦南京,1730.0,4040,50,961C,2454,2026-03-18
富邦岡山,1735.0,10,0,9616,2454,2026-03-18
富邦基隆,1745.0,0,50,9614,2454,2026-03-18
富邦基隆,1735.0,37,250,9614,2454,2026-03-18
富邦台東,1740.0,20,0,9608,2454,2026-03-18
富邦台東,1730.0,1011,1015,9608,2454,2026-03-18
富邦陽明,1740.0,119,258,9604,2454,2026-03-18
富邦陽明,1730.0,142,1230,9604,2454,2026-03-18
富邦,1740.0,66209,1012,9600,2454,2026-03-18
富邦,1730.0,124016,28003,9600,2454,2026-03-18
富邦新板,1730.0,3125,100,961H,2454,2026-03-18
凱基和平,1725.0,1000,0,9255,2454,2026-03-18
華南岡山,1745.0,4,0,9324,2454,2026-03-18
華南岡山,1725.0,1000,2000,9324,2454,2026-03-18
凱基大安,1740.0,3,0,9291,2454,2026-03-18
凱基大安,1730.0,1000,0,9291,2454,2026-03-18
凱基興隆,1745.0,0,47,9289,2454,2026-03-18
凱基興隆,1735.0,115,367,9289,2454,2026-03-18
凱基埔墘,1745.0,15,0,9288,2454,2026-03-18
凱基埔墘,1730.0,1000,0,9288,2454,2026-03-18
凱基內湖,1740.0,100,0,9287,2454,2026-03-18
凱基中壢,1745.0,0,10,9285,2454,2026-03-18
凱基中壢,1735.0,2066,1620,9285,2454,2026-03-18
凱基北門,1745.0,50,20,9283,2454,2026-03-18
凱基北門,1735.0,102,310,9283,2454,2026-03-18
凱基斗六,1740.0,118,0,9281,2454,2026-03-18
凱基永康,1745.0,2,0,9278,2454,2026-03-18
凱基永康,1735.0,1050,0,9278,2454,2026-03-18
凱基頭份,1725.0,0,1000,9296,2454,2026-03-18
凱基苗栗,1740.0,1000,1100,9276,2454,2026-03-18
凱基三多,1735.0,30,0,9275,2454,2026-03-18
凱基鳳山,1740.0,33,0,9274,2454,2026-03-18
凱基鳳山,1730.0,25,1009,9274,2454,2026-03-18
凱基竹東,1730.0,2000,0,9273,2454,2026-03-18
凱基竹科,1740.0,36,383,9272,2454,2026-03-18
凱基台北,1740.0,114150,152000,9268,2454,2026-03-18
凱基台北,1730.0,204015,78000,9268,2454,2026-03-18
凱基新豐,1745.0,1,25,9266,2454,2026-03-18
凱基新豐,1735.0,251,0,9266,2454,2026-03-18
凱基羅東,1745.0,30,0,9258,2454,2026-03-18
凱基林口,1740.0,30,0,9257,2454,2026-03-18
凱基林口,1730.0,3000,0,9257,2454,2026-03-18
凱基南崁,1740.0,100,0,9256,2454,2026-03-18
凱基和平,1745.0,0,3000,9255,2454,2026-03-18
凱基三多,1745.0,1,0,9275,2454,2026-03-18
華南岡山,1735.0,13,115,9324,2454,2026-03-18
凱基頭份,1740.0,5,0,9296,2454,2026-03-18
華南永昌,1725.0,1000,1000,9300,2454,2026-03-18
華南小港,1740.0,130,1000,9323,2454,2026-03-18
華南小港,1730.0,10,1000,9323,2454,2026-03-18
華南基隆,1735.0,10084,1220,9322,2454,2026-03-18
華南基隆,1725.0,0,3000,9322,2454,2026-03-18
華南鶯歌,1735.0,50,30,9319,2454,2026-03-18
華南林口,1750.0,0,5,9317,2454,2026-03-18
華南林口,1740.0,107,0,9317,2454,2026-03-18
華南林口,1730.0,5,1,9317,2454,2026-03-18
華南淡水,1740.0,50,70,9316,2454,2026-03-18
華南淡水,1730.0,25,100,9316,2454,2026-03-18
華南大甲,1735.0,1010,85,9315,2454,2026-03-18
華南嘉義,1740.0,65,0,9314,2454,2026-03-18
華南民權,1745.0,3,0,9312,2454,2026-03-18
華南民權,1735.0,303,0,9312,2454,2026-03-18
凱基文心,1735.0,28,1000,9297,2454,2026-03-18
華南古亭,1745.0,1,0,9309,2454,2026-03-18
華南麻豆,1745.0,1,1000,9308,2454,2026-03-18
華南麻豆,1735.0,2163,0,9308,2454,2026-03-18
華南大安,1745.0,0,10,9307,2454,2026-03-18
華南大安,1735.0,50,70,9307,2454,2026-03-18
華南台南,1740.0,24,0,9306,2454,2026-03-18
華南台南,1730.0,1055,0,9306,2454,2026-03-18
華南新莊,1740.0,500,0,9305,2454,2026-03-18
華南新莊,1730.0,0,1002,9305,2454,2026-03-18
華南高雄,1740.0,3,0,9303,2454,2026-03-18
華南高雄,1730.0,2050,0,9303,2454,2026-03-18
華南台中,1745.0,10,1020,9302,2454,2026-03-18
華南台中,1735.0,1432,104,9302,2454,2026-03-18
華南永昌,1745.0,24103,1000,9300,2454,2026-03-18
華南永昌,1735.0,25513,3055,9300,2454,2026-03-18
華南古亭,1735.0,3220,0,9309,2454,2026-03-18
群益新竹,1735.0,15,200,9186,2454,2026-03-18
康和內湖,1730.0,0,1100,845A,2454,2026-03-18
群益台南,1735.0,3022,30,9185,2454,2026-03-18
台新新營,1740.0,32,10,815Y,2454,2026-03-18
台新新營,1730.0,5,0,815Y,2454,2026-03-18
台新中壢,1745.0,10,1493,815S,2454,2026-03-18
台新中壢,1735.0,1224,116,815S,2454,2026-03-18
