securities_trader,price,buy,sell,securities_trader_id,stock_id,date
元大基孝,230.0,0,7,986K,2486,2026-04-28
元大雙和,228.5,0,33000,9874,2486,2026-04-28
元大復北,230.5,0,31,9872,2486,2026-04-28
元大忠孝,234.5,0,200,9871,2486,2026-04-28
元大忠孝,233.0,0,1000,9871,2486,2026-04-28
元大雙和,227.0,1000,0,9874,2486,2026-04-28
元大基孝,224.5,0,4,986K,2486,2026-04-28
元大民權,230.0,0,5,9867,2486,2026-04-28
元大文心,234.0,1000,8000,9868,2486,2026-04-28
元大文心,227.0,2000,0,9868,2486,2026-04-28
元大文心,224.5,1000,0,9868,2486,2026-04-28
元大民權,227.0,1000,0,9867,2486,2026-04-28
元大和平,232.0,16,0,9863,2486,2026-04-28
元大南京,224.5,1000,50,9862,2486,2026-04-28
元大南京,232.0,0,100,9862,2486,2026-04-28
元大南京,228.5,1000,0,9862,2486,2026-04-28
元大新盛,230.0,0,120,9869,2486,2026-04-28
元大永寧,227.0,1000,0,9875,2486,2026-04-28
元大善化,227.5,1000,0,981y,2486,2026-04-28
元大板三,224.5,20,0,9879,2486,2026-04-28
元大中港,228.5,0,2000,989B,2486,2026-04-28
元大中港,225.5,0,1000,989B,2486,2026-04-28
元大北投,227.0,1000,0,989A,2486,2026-04-28
元大經國,234.0,1000,0,9859,2486,2026-04-28
元大新莊,230.0,0,35,9898,2486,2026-04-28
元大土城,228.5,1000,0,9897,2486,2026-04-28
元大土城,224.5,0,1000,9897,2486,2026-04-28
元大台南,232.5,200,0,9896,2486,2026-04-28
元大台南,228.5,1000,0,9896,2486,2026-04-28
元大桃興,230.0,20,0,9894,2486,2026-04-28
元大大天,227.5,1000,0,9893,2486,2026-04-28
元大永和,230.0,0,31,9891,2486,2026-04-28
元大長庚,230.5,0,2000,988V,2486,2026-04-28
元大長庚,228.5,0,7000,988V,2486,2026-04-28
元大三重,232.5,11,0,988C,2486,2026-04-28
元大桃園,233.0,0,1000,988B,2486,2026-04-28
元大員林,228.5,1000,0,9889,2486,2026-04-28
元大員林,225.5,2000,0,9889,2486,2026-04-28
元大斗信,233.0,0,2000,9884,2486,2026-04-28
元大斗信,227.0,1000,0,9884,2486,2026-04-28
元大楊梅,228.0,0,50,987A,2486,2026-04-28
元大永寧,234.0,4000,0,9875,2486,2026-04-28
元大經國,233.0,0,1000,9859,2486,2026-04-28
元大上新,224.5,1000,1,983G,2486,2026-04-28
元大經國,224.5,5000,0,9859,2486,2026-04-28
元大北港,233.0,1000,0,9837,2486,2026-04-28
元大中山,229.0,20,0,9835,2486,2026-04-28
元大中壢,233.0,0,1000,9834,2486,2026-04-28
元大中壢,230.0,30,0,9834,2486,2026-04-28
元大中壢,227.5,1000,0,9834,2486,2026-04-28
元大敦化,231.5,3,0,9833,2486,2026-04-28
元大四維,230.0,48,0,9831,2486,2026-04-28
元大忠鼎,225.5,0,100,982F,2486,2026-04-28
元大博愛,228.5,0,1000,982B,2486,2026-04-28
元大博愛,225.5,2000,0,982B,2486,2026-04-28
元大羅東,225.5,4,0,982A,2486,2026-04-28
元大向上,230.5,0,1000,9824,2486,2026-04-28
元大學府,230.0,0,100,9822,2486,2026-04-28
元大學府,225.5,0,1000,9822,2486,2026-04-28
元大潮州,227.0,1000,0,981Z,2486,2026-04-28
元大屏南,225.5,0,2000,981r,2486,2026-04-28
元大中港,231.5,0,203,989B,2486,2026-04-28
元大大統,230.0,50,0,981z,2486,2026-04-28
元大華山,234.5,600,0,981U,2486,2026-04-28
元大上新,227.5,0,30000,983G,2486,2026-04-28
元大上新,233.0,1000,0,983G,2486,2026-04-28
元大大雅,230.5,0,10,983i,2486,2026-04-28
元大大雅,234.5,0,10,983i,2486,2026-04-28
元大龍潭,225.0,1000,0,9858,2486,2026-04-28
元大蘆洲,233.0,0,2000,9857,2486,2026-04-28
元大蘆洲,230.5,0,2000,9857,2486,2026-04-28
元大蘆洲,225.5,0,1000,9857,2486,2026-04-28
元大興安,234.0,0,2000,9854,2486,2026-04-28
元大興安,224.5,0,9000,9854,2486,2026-04-28
元大南屯,233.5,1000,0,9853,2486,2026-04-28
元大永春,233.0,1000,0,9852,2486,2026-04-28
元大館前,234.0,0,4000,984K,2486,2026-04-28
元大經國,230.5,0,2000,9859,2486,2026-04-28
元大館前,228.5,7000,0,984K,2486,2026-04-28
元大景美,233.5,1000,0,984H,2486,2026-04-28
元大新中,232.0,0,50,984C,2486,2026-04-28
元大德芳,229.0,0,200,983W,2486,2026-04-28
元大德芳,225.5,0,1000,983W,2486,2026-04-28
元大竹南,230.5,0,1000,983V,2486,2026-04-28
元大頭份,234.5,0,312,983U,2486,2026-04-28
元大頭份,227.0,1000,0,983U,2486,2026-04-28
元大木柵,232.5,50,0,983M,2486,2026-04-28
元大學甲,233.0,2000,0,983K,2486,2026-04-28
元大館前,225.5,3000,0,984K,2486,2026-04-28
元大板橋,233.5,0,1000,989C,2486,2026-04-28
永豐信義,227.5,0,50000,9A9R,2486,2026-04-28
元大北屯,234.0,2000,0,989d,2486,2026-04-28
台新證券,229.0,100,0,9B00,2486,2026-04-28
台新證券,227.0,1000,0,9B00,2486,2026-04-28
永豐復興,227.0,6000,0,9A9Z,2486,2026-04-28
永豐竹科,233.5,1000,0,9A9X,2486,2026-04-28
永豐竹科,230.5,0,1000,9A9X,2486,2026-04-28
永豐桃園,233.0,0,1000,9A9x,2486,2026-04-28
永豐桃園,225.5,0,1000,9A9x,2486,2026-04-28
永豐市政,230.0,0,100,9A9W,2486,2026-04-28
永豐中正,227.5,5000,0,9A9U,2486,2026-04-28
永豐信義,234.0,5000,5000,9A9R,2486,2026-04-28
永豐信義,230.5,0,42000,9A9R,2486,2026-04-28
永豐北高,233.0,0,2000,9A9r,2486,2026-04-28
永豐竹北,233.0,0,1000,9A9P,2486,2026-04-28
永豐台中,234.0,3000,0,9A9L,2486,2026-04-28
永豐三重,228.0,0,15,9A9K,2486,2026-04-28
永豐板新,234.0,1000,0,9A9J,2486,2026-04-28
永豐板新,232.0,0,500,9A9J,2486,2026-04-28
永豐板新,224.5,0,1000,9A9J,2486,2026-04-28
永豐新店,224.5,1000,0,9A9i,2486,2026-04-28
台新證券,230.5,0,1000,9B00,2486,2026-04-28
台新證券,233.5,1000,0,9B00,2486,2026-04-28
台新新營,232.0,0,25,9B11,2486,2026-04-28
台新松江,227.0,1000,10000,9B15,2486,2026-04-28
台新彰化,233.0,0,1000,9B2M,2486,2026-04-28
台新成功,227.0,0,3000,9B2m,2486,2026-04-28
台新中原,233.0,0,1000,9B2g,2486,2026-04-28
元大萬華,233.5,0,1000,981q,2486,2026-04-28
台新城中,233.0,0,2000,9B2E,2486,2026-04-28
台新大昌,227.0,1000,0,9B2D,2486,2026-04-28
台新府城,234.0,0,1000,9B29,2486,2026-04-28
台新五權,232.5,26,0,9B25,2486,2026-04-28
台新三重,234.0,1000,0,9B23,2486,2026-04-28
永豐新莊,229.0,0,1,9A9H,2486,2026-04-28
台新中壢,230.5,1000,0,9B1y,2486,2026-04-28
台新台中,227.5,3000,0,9B1h,2486,2026-04-28
台新高雄,228.5,1000,0,9B1g,2486,2026-04-28
台新高雄,225.5,2040,0,9B1g,2486,2026-04-28
台新新莊,234.5,0,50,9B19,2486,2026-04-28
台新新莊,225.5,0,5000,9B19,2486,2026-04-28
台新建北,228.5,0,1000,9B18,2486,2026-04-28
台新建北,224.5,0,1000,9B18,2486,2026-04-28
台新松江,232.5,0,1000,9B15,2486,2026-04-28
台新松江,228.0,0,100,9B15,2486,2026-04-28
台新台中,233.5,1000,0,9B1h,2486,2026-04-28
元大北屯,230.0,0,75,989d,2486,2026-04-28
永豐台南,232.0,200,0,9A9h,2486,2026-04-28
