securities_trader,price,buy,sell,securities_trader_id,stock_id,date
永豐中和,258.0,3000,0,9A9B,2486,2026-05-20
永豐苓雅,259.0,0,2000,9A9a,2486,2026-05-20
永豐萬盛,256.5,50,0,9A92,2486,2026-05-20
永豐敦南,260.0,0,40,9A8F,2486,2026-05-20
永豐敦南,256.5,0,1000,9A8F,2486,2026-05-20
永豐敦北,260.0,0,500,9A89,2486,2026-05-20
永豐埔里,257.0,100,0,9A79,2486,2026-05-20
永豐屏東,260.0,0,800,9A69,2486,2026-05-20
永豐金,260.0,544,50,9A00,2486,2026-05-20
永豐金,258.0,2000,4000,9A00,2486,2026-05-20
永豐金,255.5,519,0,9A00,2486,2026-05-20
元大彰生,258.0,0,1400,989J,2486,2026-05-20
元大三民,256.0,1000,0,989X,2486,2026-05-20
元大站前,259.0,8000,0,989W,2486,2026-05-20
元大站前,255.5,500,0,989W,2486,2026-05-20
元大蘆中,259.5,0,50,989I,2486,2026-05-20
元大汐止,256.5,0,40,989Q,2486,2026-05-20
元大敦南,258.0,1000,0,989P,2486,2026-05-20
元大內湖,256.0,0,1000,989N,2486,2026-05-20
元大成功,259.0,1000,0,989L,2486,2026-05-20
永豐員林,258.0,5000,0,9A9C,2486,2026-05-20
元大古亭,258.0,1000,0,989k,2486,2026-05-20
永豐金,256.5,21000,3278,9A00,2486,2026-05-20
元大北重,257.0,1000,0,989V,2486,2026-05-20
永豐板盛,257.0,0,24000,9A9Y,2486,2026-05-20
永豐古亭,256.0,5000,0,9A9d,2486,2026-05-20
永豐竹科,259.0,3000,0,9A9X,2486,2026-05-20
永豐板盛,260.0,0,200,9A9Y,2486,2026-05-20
永豐桃園,259.5,0,101,9A9x,2486,2026-05-20
元大蘆中,256.5,100,110,989I,2486,2026-05-20
永豐市政,256.0,0,1000,9A9W,2486,2026-05-20
永豐中正,259.0,1000,0,9A9U,2486,2026-05-20
永豐南京,256.0,400,16000,9A9S,2486,2026-05-20
永豐信義,255.5,0,7000,9A9R,2486,2026-05-20
永豐北高,258.0,100,50,9A9r,2486,2026-05-20
永豐北高,256.0,1000,0,9A9r,2486,2026-05-20
永豐竹北,255.0,1000,0,9A9P,2486,2026-05-20
永豐桃盛,258.0,0,50,9A9N,2486,2026-05-20
永豐員林,259.5,698,0,9A9C,2486,2026-05-20
永豐桃盛,256.0,1000,0,9A9N,2486,2026-05-20
永豐台中,258.0,1000,0,9A9L,2486,2026-05-20
永豐板新,258.0,0,400,9A9J,2486,2026-05-20
永豐板新,256.5,0,300,9A9J,2486,2026-05-20
永豐板新,255.5,0,300,9A9J,2486,2026-05-20
永豐新店,259.0,0,1000,9A9i,2486,2026-05-20
永豐新莊,258.0,0,1000,9A9H,2486,2026-05-20
永豐台南,258.0,5,0,9A9h,2486,2026-05-20
永豐天母,255.5,1000,0,9A9G,2486,2026-05-20
永豐高雄,260.0,50,0,9A9e,2486,2026-05-20
永豐忠孝,259.0,1000,0,9A9D,2486,2026-05-20
永豐忠孝,256.0,0,20,9A9D,2486,2026-05-20
永豐古亭,258.0,1000,1000,9A9d,2486,2026-05-20
永豐南投,257.0,0,1000,9A9M,2486,2026-05-20
元大蘆中,255.5,20,0,989I,2486,2026-05-20
元大鑫永,255.5,0,400,9888,2486,2026-05-20
元大嘉義,256.5,4020,0,989g,2486,2026-05-20
元大忠孝,256.0,1000,0,9871,2486,2026-05-20
元大文心,260.0,10,0,9868,2486,2026-05-20
元大文心,258.0,25,200,9868,2486,2026-05-20
元大民權,256.5,290,0,9867,2486,2026-05-20
元大和平,258.0,1000,0,9863,2486,2026-05-20
元大南京,255.5,1000,0,9862,2486,2026-05-20
元大經國,256.5,0,1000,9859,2486,2026-05-20
元大龍潭,257.0,2000,0,9858,2486,2026-05-20
元大蘆洲,259.0,5000,0,9857,2486,2026-05-20
元大蘆洲,256.5,292,20,9857,2486,2026-05-20
元大蘆洲,255.0,3000,0,9857,2486,2026-05-20
元大興安,256.5,2000,0,9854,2486,2026-05-20
元大復北,260.0,0,5,9872,2486,2026-05-20
元大南屯,260.0,500,0,9853,2486,2026-05-20
元大永春,256.5,0,1000,9852,2486,2026-05-20
元大館前,257.0,1000,50,984K,2486,2026-05-20
元大南勢,260.0,100,0,984E,2486,2026-05-20
元大大安,260.0,50,0,983N,2486,2026-05-20
元大木柵,256.5,0,100,983M,2486,2026-05-20
元大中山,259.5,0,16,9835,2486,2026-05-20
台新證券,255.5,0,2500,9B00,2486,2026-05-20
元大大雅,256.0,0,10000,983i,2486,2026-05-20
元大上新,259.0,6000,0,983G,2486,2026-05-20
元大林森,258.0,500,10000,983B,2486,2026-05-20
元大上新,257.0,0,200,983G,2486,2026-05-20
元大上新,255.5,1000,0,983G,2486,2026-05-20
元大南屯,256.5,100,0,9853,2486,2026-05-20
元大嘉義,259.0,6000,0,989g,2486,2026-05-20
元大雙和,258.0,40,0,9874,2486,2026-05-20
元大板三,258.0,100,0,9879,2486,2026-05-20
元大高雄,260.0,0,115,989F,2486,2026-05-20
元大高雄,256.0,1000,0,989F,2486,2026-05-20
元大草屯,256.5,0,50,989E,2486,2026-05-20
元大左營,260.0,10,0,989D,2486,2026-05-20
元大板橋,256.5,0,40,989C,2486,2026-05-20
元大中港,259.5,0,1,989B,2486,2026-05-20
元大中港,258.0,1000,3000,989B,2486,2026-05-20
元大中港,256.5,0,100,989B,2486,2026-05-20
元大北投,256.5,1000,0,989A,2486,2026-05-20
元大苑裡,256.0,5000,0,989a,2486,2026-05-20
元大新莊,259.0,3000,0,9898,2486,2026-05-20
元大新莊,256.5,10,0,9898,2486,2026-05-20
元大板三,255.5,1000,0,9879,2486,2026-05-20
元大新莊,255.0,1000,0,9898,2486,2026-05-20
元大土城,255.0,0,3000,9897,2486,2026-05-20
元大台南,259.0,28000,0,9896,2486,2026-05-20
元大台南,257.0,1000,0,9896,2486,2026-05-20
元大桃興,257.0,4,0,9894,2486,2026-05-20
元大大天,259.5,0,100,9893,2486,2026-05-20
元大永和,255.5,1000,1000,9891,2486,2026-05-20
元大桃園,259.0,0,1000,988B,2486,2026-05-20
元大桃園,257.0,0,99,988B,2486,2026-05-20
元大員林,258.0,3000,1000,9889,2486,2026-05-20
元大鑫永,260.0,0,350,9888,2486,2026-05-20
元大鑫永,256.5,0,100,9888,2486,2026-05-20
元大楊梅,259.0,1000,0,987A,2486,2026-05-20
元大土城,257.0,1000,0,9897,2486,2026-05-20
台新證券,256.5,0,2200,9B00,2486,2026-05-20
美商高盛,256.0,4000,32000,1480,2486,2026-05-20
台新證券,260.0,76,0,9B00,2486,2026-05-20
第一路竹,258.0,2000,0,538P,2486,2026-05-20
第一豐原,255.5,0,4000,538N,2486,2026-05-20
第一安和,257.0,1000,0,538j,2486,2026-05-20
第一頭份,258.0,1000,0,538I,2486,2026-05-20
第一自由,260.0,400,0,538E,2486,2026-05-20
第一忠孝,260.0,0,60,538D,2486,2026-05-20
第一光復,257.0,0,115,538C,2486,2026-05-20
第一新竹,260.0,0,100,538B,2486,2026-05-20
