securities_trader,price,buy,sell,securities_trader_id,stock_id,date
富邦和美,210.0,4,0,961P,2486,2026-04-24
富邦木柵,232.0,0,1000,961M,2486,2026-04-24
富邦竹東,224.5,2000,0,9625,2486,2026-04-24
富邦青埔,213.0,0,30,961N,2486,2026-04-24
富邦青埔,220.0,0,100,961N,2486,2026-04-24
富邦花蓮,224.5,0,2000,9621,2486,2026-04-24
富邦竹東,222.0,0,1000,9625,2486,2026-04-24
富邦台北,222.5,0,41,9623,2486,2026-04-24
富邦台北,224.0,175,6200,9623,2486,2026-04-24
富邦台北,232.0,0,2000,9623,2486,2026-04-24
富邦竹北,232.0,2000,2000,9624,2486,2026-04-24
富邦竹北,222.0,1000,0,9624,2486,2026-04-24
富邦竹北,224.5,1000,0,9624,2486,2026-04-24
富邦七賢,225.0,0,1000,961K,2486,2026-04-24
富邦台北,207.0,1000,0,9623,2486,2026-04-24
富邦七賢,213.0,0,100,961K,2486,2026-04-24
華南板橋,224.0,100,0,9349,2486,2026-04-24
富邦公益,224.0,3000,0,961F,2486,2026-04-24
華南楠梓,210.0,0,200,9332,2486,2026-04-24
富邦內湖,210.0,50,0,9627,2486,2026-04-24
華南長虹,207.0,10000,0,9333,2486,2026-04-24
華南鳳山,225.0,1000,0,9331,2486,2026-04-24
華南內壢,219.0,1000,0,9337,2486,2026-04-24
華南敦南,230.5,0,1000,9347,2486,2026-04-24
華南桃園,233.0,0,200,9352,2486,2026-04-24
華南彰化,224.0,20,1000,9363,2486,2026-04-24
華南彰化,230.5,0,10000,9363,2486,2026-04-24
華南豐原,224.0,0,40,9366,2486,2026-04-24
華南虎尾,224.0,0,2000,9377,2486,2026-04-24
富邦,224.0,200,350,9600,2486,2026-04-24
富邦,227.0,1,0,9600,2486,2026-04-24
富邦陽明,219.0,0,1000,9604,2486,2026-04-24
富邦陽明,222.5,0,14,9604,2486,2026-04-24
富邦陽明,230.5,1000,0,9604,2486,2026-04-24
富邦基隆,224.0,200,14,9614,2486,2026-04-24
富邦公益,232.0,0,1000,961F,2486,2026-04-24
富邦內湖,222.5,200,0,9627,2486,2026-04-24
富邦南屯,222.0,0,1000,9666,2486,2026-04-24
富邦二林,232.0,1000,0,962B,2486,2026-04-24
富邦建國,207.0,0,1000,9658,2486,2026-04-24
富邦建國,224.0,1300,0,9658,2486,2026-04-24
富邦建國,227.0,50,0,9658,2486,2026-04-24
富邦高雄,224.0,120,0,9659,2486,2026-04-24
富邦彰化,233.0,200,0,965U,2486,2026-04-24
富邦新店,219.0,0,1000,9661,2486,2026-04-24
富邦新店,232.0,4100,1000,9661,2486,2026-04-24
富邦板橋,232.0,2010,4000,9655,2486,2026-04-24
富邦桃園,219.0,0,1000,9665,2486,2026-04-24
富邦南屯,232.0,1000,10000,9666,2486,2026-04-24
富邦台南,210.0,100,0,9667,2486,2026-04-24
富邦左營,223.0,0,1000,966F,2486,2026-04-24
富邦仁愛,210.0,50,0,9676,2486,2026-04-24
富邦仁愛,225.0,4000,0,9676,2486,2026-04-24
華南朴子,233.0,20,0,9329,2486,2026-04-24
富邦仁愛,219.0,0,1000,9676,2486,2026-04-24
富邦桃園,232.0,0,2000,9665,2486,2026-04-24
富邦板橋,224.0,10,10,9655,2486,2026-04-24
富邦永和,232.0,1000,0,9654,2486,2026-04-24
富邦永和,224.5,1000,0,9654,2486,2026-04-24
富邦竹科,224.5,0,5000,962C,2486,2026-04-24
富邦竹科,232.0,0,500,962C,2486,2026-04-24
富邦新莊,213.0,300,0,962D,2486,2026-04-24
富邦頭份,225.0,6000,0,962P,2486,2026-04-24
富邦頭份,230.5,1000,0,962P,2486,2026-04-24
富邦羅東,223.5,0,1000,9634,2486,2026-04-24
富邦羅東,232.0,0,4000,9634,2486,2026-04-24
富邦中壢,210.0,2,0,9636,2486,2026-04-24
富邦中壢,224.0,1100,50,9636,2486,2026-04-24
富邦中壢,225.0,1000,0,9636,2486,2026-04-24
富邦中壢,232.0,1000,0,9636,2486,2026-04-24
富邦八德,224.0,20,0,963A,2486,2026-04-24
富邦豐原,224.0,100,0,963L,2486,2026-04-24
富邦新竹,222.5,0,10000,9647,2486,2026-04-24
富邦新竹,224.5,1000,0,9647,2486,2026-04-24
富邦新竹,227.0,50,0,9647,2486,2026-04-24
富邦新竹,232.0,4000,0,9647,2486,2026-04-24
富邦內湖,226.0,2000,0,9627,2486,2026-04-24
華南潮州,207.0,0,1000,9328,2486,2026-04-24
凱基湖口,232.0,0,2000,920N,2486,2026-04-24
華南南京,223.0,0,1000,9326,2486,2026-04-24
凱基民權,223.5,1000,0,921C,2486,2026-04-24
凱基民權,232.0,1000,0,921C,2486,2026-04-24
凱基五股,224.0,0,2000,921G,2486,2026-04-24
凱基土城,213.0,400,0,921J,2486,2026-04-24
凱基土城,232.0,0,1000,921J,2486,2026-04-24
凱基新莊,213.0,5,0,921S,2486,2026-04-24
凱基東勢,224.0,100,0,921Y,2486,2026-04-24
凱基大直,233.0,100,0,9218,2486,2026-04-24
凱基城中,223.5,1000,0,9227,2486,2026-04-24
凱基員林,224.0,100,0,9231,2486,2026-04-24
凱基竹北,207.0,0,1000,9234,2486,2026-04-24
凱基竹北,224.0,600,0,9234,2486,2026-04-24
凱基虎尾,222.0,1000,0,9236,2486,2026-04-24
凱基虎尾,233.0,0,50,9236,2486,2026-04-24
凱基敦北,222.5,0,9000,9237,2486,2026-04-24
凱基士林,224.0,0,1000,9238,2486,2026-04-24
凱基員林,210.0,50,0,9231,2486,2026-04-24
凱基松山,213.0,100,0,9217,2486,2026-04-24
凱基信義,233.0,0,20,9216,2486,2026-04-24
凱基高美,232.0,10,0,9215,2486,2026-04-24
凱基高雄,210.0,150,0,9206,2486,2026-04-24
富邦仁愛,233.0,15,100,9676,2486,2026-04-24
凱基高雄,233.0,750,0,9206,2486,2026-04-24
凱基桃園,232.0,1600,0,9208,2486,2026-04-24
凱基岡山,225.0,1000,0,9209,2486,2026-04-24
凱基板橋,233.0,1,0,920A,2486,2026-04-24
凱基雙和,227.0,100,0,920C,2486,2026-04-24
凱基站前,224.0,30,0,920F,2486,2026-04-24
凱基站前,226.0,0,1000,920F,2486,2026-04-24
