securities_trader,price,buy,sell,securities_trader_id,stock_id,date
聯邦三重,2405.0,10,0,8585,2345,2026-05-06
富邦竹科,2460.0,2,0,962C,2345,2026-05-06
凱基和平,2500.0,4,0,9255,2345,2026-05-06
凱基和平,2485.0,0,4000,9255,2345,2026-05-06
凱基和平,2470.0,100,0,9255,2345,2026-05-06
凱基和平,2450.0,30,0,9255,2345,2026-05-06
凱基和平,2400.0,20,0,9255,2345,2026-05-06
凱基和平,2390.0,2000,0,9255,2345,2026-05-06
凱基和平,2380.0,55,0,9255,2345,2026-05-06
凱基科園,2535.0,10,0,9254,2345,2026-05-06
凱基科園,2480.0,0,176,9254,2345,2026-05-06
凱基科園,2465.0,30,0,9254,2345,2026-05-06
凱基科園,2450.0,2,0,9254,2345,2026-05-06
凱基科園,2425.0,100,0,9254,2345,2026-05-06
凱基科園,2385.0,5,0,9254,2345,2026-05-06
凱基嘉義,2540.0,0,1,9252,2345,2026-05-06
凱基嘉義,2505.0,10,0,9252,2345,2026-05-06
凱基嘉義,2490.0,2,0,9252,2345,2026-05-06
凱基嘉義,2480.0,2,0,9252,2345,2026-05-06
凱基嘉義,2445.0,0,100,9252,2345,2026-05-06
凱基嘉義,2360.0,0,10,9252,2345,2026-05-06
凱基市政,2575.0,1000,0,9239,2345,2026-05-06
凱基市政,2530.0,5,0,9239,2345,2026-05-06
凱基市政,2510.0,1000,0,9239,2345,2026-05-06
凱基市政,2460.0,100,0,9239,2345,2026-05-06
凱基市政,2435.0,1000,0,9239,2345,2026-05-06
凱基市政,2370.0,0,105,9239,2345,2026-05-06
凱基士林,2540.0,0,1000,9238,2345,2026-05-06
凱基士林,2510.0,4,0,9238,2345,2026-05-06
凱基士林,2490.0,3,0,9238,2345,2026-05-06
凱基士林,2475.0,1,20,9238,2345,2026-05-06
凱基和平,2520.0,0,2000,9255,2345,2026-05-06
凱基士林,2455.0,100,0,9238,2345,2026-05-06
凱基和平,2535.0,1000,1000,9255,2345,2026-05-06
凱基南崁,2370.0,5,0,9256,2345,2026-05-06
凱基台北,2525.0,18000,9000,9268,2345,2026-05-06
凱基台北,2515.0,11000,12047,9268,2345,2026-05-06
凱基台北,2505.0,22000,10000,9268,2345,2026-05-06
凱基台北,2495.0,3000,7000,9268,2345,2026-05-06
凱基台北,2485.0,4000,7620,9268,2345,2026-05-06
凱基台北,2475.0,11005,13318,9268,2345,2026-05-06
凱基台北,2465.0,20000,14000,9268,2345,2026-05-06
凱基台北,2455.0,8000,6000,9268,2345,2026-05-06
凱基台北,2445.0,12000,9000,9268,2345,2026-05-06
凱基台北,2435.0,1000,22000,9268,2345,2026-05-06
凱基台北,2425.0,25000,18000,9268,2345,2026-05-06
