securities_trader,price,buy,sell,securities_trader_id,stock_id,date
元大崇德,1555.0,50,0,981S,2345,2026-03-23
凱基市府,1540.0,1000,0,920D,2345,2026-03-23
元大沙鹿,1575.0,20,0,980d,2345,2026-03-23
元大沙鹿,1565.0,10,0,980d,2345,2026-03-23
元大斗六,1595.0,2000,0,980C,2345,2026-03-23
元大斗六,1565.0,1000,30,980C,2345,2026-03-23
元大中北,1590.0,1000,0,980a,2345,2026-03-23
元大中北,1570.0,0,3,980a,2345,2026-03-23
元大中北,1555.0,1000,0,980a,2345,2026-03-23
元大中北,1540.0,0,1000,980a,2345,2026-03-23
元大松江,1595.0,50,0,9801,2345,2026-03-23
元大松江,1565.0,0,400,9801,2345,2026-03-23
元大北府,1560.0,50,1000,980D,2345,2026-03-23
元大,1605.0,3000,16002,9800,2345,2026-03-23
元大,1585.0,5488,14010,9800,2345,2026-03-23
元大,1575.0,6212,11221,9800,2345,2026-03-23
元大,1565.0,75304,15012,9800,2345,2026-03-23
元大,1555.0,19699,6160,9800,2345,2026-03-23
元大,1545.0,7000,0,9800,2345,2026-03-23
元大,1535.0,0,1000,9800,2345,2026-03-23
富邦北港,1560.0,15,0,969C,2345,2026-03-23
富邦虎尾,1565.0,0,100,9697,2345,2026-03-23
富邦新營,1590.0,0,20,9693,2345,2026-03-23
富邦新營,1570.0,7,0,9693,2345,2026-03-23
元大,1595.0,8010,25030,9800,2345,2026-03-23
元大北府,1570.0,1,0,980D,2345,2026-03-23
元大北府,1590.0,200,0,980D,2345,2026-03-23
元大清水,1580.0,5,0,980e,2345,2026-03-23
元大八德,1570.0,1000,0,9813,2345,2026-03-23
元大八德,1560.0,101,0,9813,2345,2026-03-23
元大八德,1550.0,0,1000,9813,2345,2026-03-23
元大台中,1595.0,0,2000,9812,2345,2026-03-23
元大台中,1580.0,0,1000,9812,2345,2026-03-23
元大台中,1565.0,1000,1000,9812,2345,2026-03-23
元大台中,1555.0,13,0,9812,2345,2026-03-23
元大西屯,1580.0,34002,0,980w,2345,2026-03-23
元大西屯,1570.0,20,0,980w,2345,2026-03-23
元大西屯,1540.0,2000,0,980w,2345,2026-03-23
元大府城,1555.0,100,0,980u,2345,2026-03-23
元大虎尾,1575.0,10,0,980l,2345,2026-03-23
元大竹科,1600.0,0,1020,980K,2345,2026-03-23
元大竹科,1590.0,0,50,980K,2345,2026-03-23
元大竹科,1580.0,10,120,980K,2345,2026-03-23
元大竹科,1565.0,0,30,980K,2345,2026-03-23
元大竹科,1555.0,36,100,980K,2345,2026-03-23
元大竹科,1545.0,0,1000,980K,2345,2026-03-23
元大台北,1595.0,23001,0,980h,2345,2026-03-23
元大台北,1585.0,11000,300,980h,2345,2026-03-23
元大台北,1575.0,100,300,980h,2345,2026-03-23
元大台北,1560.0,0,15,980h,2345,2026-03-23
元大清水,1590.0,10,0,980e,2345,2026-03-23
富邦嘉義,1605.0,0,1,9692,2345,2026-03-23
富邦嘉義,1595.0,0,15,9692,2345,2026-03-23
富邦嘉義,1570.0,10,11,9692,2345,2026-03-23
富邦嘉義,1560.0,31,10,9692,2345,2026-03-23
富邦桃園,1560.0,30,1000,9665,2345,2026-03-23
富邦桃園,1535.0,1000,0,9665,2345,2026-03-23
富邦敦南,1600.0,120,0,9663,2345,2026-03-23
富邦敦南,1590.0,0,1000,9663,2345,2026-03-23
富邦敦南,1580.0,0,1,9663,2345,2026-03-23
富邦敦南,1570.0,100,1000,9663,2345,2026-03-23
富邦敦南,1560.0,1000,0,9663,2345,2026-03-23
富邦新店,1600.0,50,0,9661,2345,2026-03-23
富邦新店,1590.0,102,0,9661,2345,2026-03-23
富邦新店,1580.0,1000,11,9661,2345,2026-03-23
富邦新店,1570.0,250,1010,9661,2345,2026-03-23
富邦新店,1560.0,0,30,9661,2345,2026-03-23
富邦新店,1550.0,0,1000,9661,2345,2026-03-23
富邦彰化,1565.0,5,5,965U,2345,2026-03-23
富邦彰化,1555.0,100,0,965U,2345,2026-03-23
富邦台中,1600.0,3000,46,965K,2345,2026-03-23
富邦台中,1590.0,0,130,965K,2345,2026-03-23
富邦台中,1580.0,10,0,965K,2345,2026-03-23
富邦台中,1565.0,10,30,965K,2345,2026-03-23
富邦台中,1555.0,10,2000,965K,2345,2026-03-23
富邦高雄,1585.0,0,1700,9659,2345,2026-03-23
