securities_trader,price,buy,sell,securities_trader_id,stock_id,date
華南高雄,2530.0,100,0,9303,2345,2026-05-05
華南麻豆,2465.0,1,0,9308,2345,2026-05-05
華南高雄,2495.0,0,1000,9303,2345,2026-05-05
華南台南,2480.0,1000,0,9306,2345,2026-05-05
華南台南,2505.0,1000,0,9306,2345,2026-05-05
凱基中壢,2500.0,15,250,9285,2345,2026-05-05
華南台南,2530.0,0,10,9306,2345,2026-05-05
華南大安,2470.0,3,0,9307,2345,2026-05-05
華南大安,2505.0,0,20,9307,2345,2026-05-05
富邦仁愛,2465.0,100,0,9676,2345,2026-05-05
華南古亭,2510.0,5,0,9309,2345,2026-05-05
華南民權,2475.0,0,1,9312,2345,2026-05-05
華南淡水,2465.0,3,0,9316,2345,2026-05-05
富邦仁愛,2455.0,1102,0,9676,2345,2026-05-05
富邦員林,2525.0,4,0,9672,2345,2026-05-05
富邦員林,2510.0,12,0,9672,2345,2026-05-05
富邦員林,2500.0,20,0,9672,2345,2026-05-05
華南高雄,2475.0,0,5000,9303,2345,2026-05-05
富邦員林,2465.0,60,80,9672,2345,2026-05-05
富邦員林,2475.0,11,0,9672,2345,2026-05-05
華南古亭,2470.0,0,50,9309,2345,2026-05-05
華南高雄,2465.0,1,0,9303,2345,2026-05-05
凱基大安,2530.0,2000,0,9291,2345,2026-05-05
華南台中,2480.0,1002,0,9302,2345,2026-05-05
凱基內湖,2480.0,0,15,9287,2345,2026-05-05
富邦左營,2545.0,1000,0,966F,2345,2026-05-05
凱基埔墘,2460.0,64,0,9288,2345,2026-05-05
凱基埔墘,2495.0,30,0,9288,2345,2026-05-05
凱基興隆,2465.0,1,5,9289,2345,2026-05-05
凱基興隆,2500.0,1,0,9289,2345,2026-05-05
凱基興隆,2515.0,1,0,9289,2345,2026-05-05
凱基大安,2460.0,100,0,9291,2345,2026-05-05
凱基大安,2470.0,300,0,9291,2345,2026-05-05
凱基大安,2505.0,500,0,9291,2345,2026-05-05
華南台中,2505.0,0,10,9302,2345,2026-05-05
凱基中壢,2510.0,0,50,9285,2345,2026-05-05
凱基文心,2475.0,0,1000,9297,2345,2026-05-05
華南永昌,2455.0,5,1,9300,2345,2026-05-05
華南永昌,2465.0,2055,0,9300,2345,2026-05-05
華南永昌,2475.0,1145,0,9300,2345,2026-05-05
華南永昌,2485.0,0,2,9300,2345,2026-05-05
