securities_trader,price,buy,sell,securities_trader_id,stock_id,date
元大,1630.0,6626,13356,9800,2345,2026-03-30
富邦新營,1610.0,5,0,9693,2345,2026-03-30
元大,1620.0,33298,11469,9800,2345,2026-03-30
元大,1610.0,96002,13658,9800,2345,2026-03-30
元大,1640.0,9768,8088,9800,2345,2026-03-30
元大,1600.0,101616,58584,9800,2345,2026-03-30
元大,1590.0,0,5000,9800,2345,2026-03-30
富邦北港,1595.0,100,0,969C,2345,2026-03-30
富邦新營,1600.0,20,0,9693,2345,2026-03-30
富邦宜蘭,1625.0,1,0,9686,2345,2026-03-30
富邦嘉義,1610.0,5,0,9692,2345,2026-03-30
富邦嘉義,1600.0,0,150,9692,2345,2026-03-30
富邦宜蘭,1645.0,2031,0,9686,2345,2026-03-30
富邦宜蘭,1615.0,200,0,9686,2345,2026-03-30
富邦三重,1635.0,100,50,9677,2345,2026-03-30
富邦三重,1605.0,3,0,9677,2345,2026-03-30
富邦仁愛,1645.0,15,200,9676,2345,2026-03-30
富邦仁愛,1635.0,0,100,9676,2345,2026-03-30
富邦仁愛,1615.0,10,10,9676,2345,2026-03-30
富邦嘉義,1620.0,0,5,9692,2345,2026-03-30
元大松江,1600.0,50,300,9801,2345,2026-03-30
元大虎尾,1630.0,0,2,980l,2345,2026-03-30
元大中北,1600.0,0,10,980a,2345,2026-03-30
元大南崁,1605.0,5,0,980Q,2345,2026-03-30
元大南崁,1595.0,50,0,980Q,2345,2026-03-30
元大虎尾,1610.0,0,5,980l,2345,2026-03-30
元大虎尾,1600.0,50,0,980l,2345,2026-03-30
元大竹科,1635.0,1,1000,980K,2345,2026-03-30
元大竹科,1625.0,10,0,980K,2345,2026-03-30
元大竹科,1615.0,6,0,980K,2345,2026-03-30
元大竹科,1605.0,50,0,980K,2345,2026-03-30
元大竹科,1595.0,1060,101,980K,2345,2026-03-30
元大台北,1610.0,102,0,980h,2345,2026-03-30
元大松江,1635.0,2000,0,9801,2345,2026-03-30
元大台北,1600.0,4,0,980h,2345,2026-03-30
元大北府,1645.0,0,100,980D,2345,2026-03-30
元大北府,1600.0,1,0,980D,2345,2026-03-30
元大北府,1590.0,1005,0,980D,2345,2026-03-30
元大沙鹿,1630.0,0,1,980d,2345,2026-03-30
元大沙鹿,1615.0,2,0,980d,2345,2026-03-30
元大沙鹿,1605.0,0,2000,980d,2345,2026-03-30
元大斗六,1630.0,0,1000,980C,2345,2026-03-30
元大斗六,1605.0,1000,0,980C,2345,2026-03-30
元大中北,1640.0,1000,0,980a,2345,2026-03-30
元大中北,1630.0,2000,1000,980a,2345,2026-03-30
元大清水,1605.0,0,90,980e,2345,2026-03-30
富邦仁愛,1605.0,1160,100,9676,2345,2026-03-30
富邦彰化,1600.0,20,0,965U,2345,2026-03-30
富邦員林,1640.0,0,1000,9672,2345,2026-03-30
富邦高雄,1615.0,3,0,9659,2345,2026-03-30
富邦高雄,1600.0,11,65,9659,2345,2026-03-30
富邦建國,1645.0,30,0,9658,2345,2026-03-30
富邦建國,1630.0,2,0,9658,2345,2026-03-30
富邦建國,1620.0,0,1013,9658,2345,2026-03-30
富邦建國,1610.0,2,1000,9658,2345,2026-03-30
富邦建國,1600.0,81,0,9658,2345,2026-03-30
富邦板橋,1640.0,13,0,9655,2345,2026-03-30
富邦板橋,1630.0,59,0,9655,2345,2026-03-30
富邦板橋,1620.0,2003,0,9655,2345,2026-03-30
富邦板橋,1610.0,10,0,9655,2345,2026-03-30
富邦板橋,1600.0,46,0,9655,2345,2026-03-30
富邦板橋,1590.0,10,0,9655,2345,2026-03-30
富邦永和,1640.0,0,1,9654,2345,2026-03-30
富邦永和,1625.0,2,1001,9654,2345,2026-03-30
富邦永和,1615.0,1002,0,9654,2345,2026-03-30
富邦永和,1605.0,13,0,9654,2345,2026-03-30
富邦永和,1595.0,6,2,9654,2345,2026-03-30
元大府城,1595.0,1,0,980u,2345,2026-03-30
富邦新竹,1630.0,0,2000,9647,2345,2026-03-30
富邦新竹,1610.0,1027,40,9647,2345,2026-03-30
富邦高雄,1635.0,0,36,9659,2345,2026-03-30
富邦台中,1595.0,1001,0,965K,2345,2026-03-30
富邦台中,1610.0,51,0,965K,2345,2026-03-30
富邦台中,1620.0,0,30,965K,2345,2026-03-30
富邦員林,1625.0,2000,0,9672,2345,2026-03-30
富邦員林,1610.0,1,0,9672,2345,2026-03-30
富邦員林,1600.0,1,0,9672,2345,2026-03-30
富邦左營,1615.0,99,0,966F,2345,2026-03-30
富邦左營,1595.0,20,0,966F,2345,2026-03-30
富邦台南,1630.0,5,0,9667,2345,2026-03-30
富邦台南,1600.0,10,0,9667,2345,2026-03-30
富邦南屯,1630.0,0,10,9666,2345,2026-03-30
富邦南屯,1610.0,1004,0,9666,2345,2026-03-30
富邦桃園,1640.0,50,0,9665,2345,2026-03-30
富邦仁愛,1595.0,100,0,9676,2345,2026-03-30
富邦桃園,1630.0,2,0,9665,2345,2026-03-30
富邦桃園,1595.0,50,0,9665,2345,2026-03-30
富邦敦南,1615.0,30,1000,9663,2345,2026-03-30
富邦敦南,1600.0,300,0,9663,2345,2026-03-30
富邦敦南,1590.0,2000,0,9663,2345,2026-03-30
富邦新店,1635.0,2000,2000,9661,2345,2026-03-30
富邦新店,1615.0,2020,0,9661,2345,2026-03-30
富邦新店,1605.0,22,2345,9661,2345,2026-03-30
富邦新店,1595.0,32,50,9661,2345,2026-03-30
富邦彰化,1635.0,120,0,965U,2345,2026-03-30
富邦台中,1635.0,10,1000,965K,2345,2026-03-30
富邦桃園,1610.0,2012,0,9665,2345,2026-03-30
富邦新竹,1640.0,3050,0,9647,2345,2026-03-30
元大士林,1645.0,10,0,981j,2345,2026-03-30
元大府城,1625.0,2,0,980u,2345,2026-03-30
元大崇德,1600.0,5,0,981S,2345,2026-03-30
元大竹山,1630.0,1000,0,981R,2345,2026-03-30
元大竹山,1600.0,10,0,981R,2345,2026-03-30
元大屏南,1605.0,2,0,981r,2345,2026-03-30
元大太平,1650.0,1000,0,981Q,2345,2026-03-30
元大太平,1610.0,10,110,981Q,2345,2026-03-30
元大太平,1595.0,1050,0,981Q,2345,2026-03-30
元大萬華,1615.0,0,15,981q,2345,2026-03-30
元大松山,1615.0,50,0,981p,2345,2026-03-30
元大松山,1595.0,10,4,981p,2345,2026-03-30
元大旗山,1635.0,0,1000,981n,2345,2026-03-30
元大旗山,1615.0,2000,0,981n,2345,2026-03-30
元大苗栗,1620.0,0,1000,981M,2345,2026-03-30
元大前金,1640.0,0,20,981m,2345,2026-03-30
元大前金,1615.0,0,1000,981m,2345,2026-03-30
元大前金,1600.0,10,0,981m,2345,2026-03-30
元大莒光,1650.0,3,0,981L,2345,2026-03-30
元大莒光,1620.0,0,50,981L,2345,2026-03-30
元大莒光,1610.0,10,0,981L,2345,2026-03-30
元大莒光,1600.0,53,1200,981L,2345,2026-03-30
元大莒光,1590.0,1000,0,981L,2345,2026-03-30
元大崇德,1610.0,1,59,981S,2345,2026-03-30
元大崇德,1630.0,2000,0,981S,2345,2026-03-30
元大民雄,1595.0,1,0,981V,2345,2026-03-30
元大新生,1600.0,0,50,981X,2345,2026-03-30
元大四維,1600.0,20,0,9831,2345,2026-03-30
元大六合,1620.0,0,1100,982C,2345,2026-03-30
元大六合,1605.0,6,0,982C,2345,2026-03-30
元大六合,1595.0,19,0,982C,2345,2026-03-30
元大博愛,1645.0,0,50,982B,2345,2026-03-30
元大博愛,1635.0,1000,0,982B,2345,2026-03-30
元大博愛,1615.0,200,0,982B,2345,2026-03-30
元大博愛,1595.0,0,1000,982B,2345,2026-03-30
元大羅東,1600.0,50,0,982A,2345,2026-03-30
元大永康,1610.0,100,0,9829,2345,2026-03-30
元大林園,1630.0,5,1000,981K,2345,2026-03-30
元大永康,1595.0,1000,0,9829,2345,2026-03-30
元大學府,1605.0,100,0,9822,2345,2026-03-30
元大潮州,1615.0,20,0,981Z,2345,2026-03-30
元大大統,1645.0,0,250,981z,2345,2026-03-30
元大大統,1625.0,0,25,981z,2345,2026-03-30
元大大統,1600.0,2,0,981z,2345,2026-03-30
元大善化,1650.0,0,1000,981y,2345,2026-03-30
元大善化,1620.0,20,0,981y,2345,2026-03-30
元大善化,1610.0,15,20,981y,2345,2026-03-30
元大善化,1600.0,30,20,981y,2345,2026-03-30
元大新生,1640.0,3,0,981X,2345,2026-03-30
元大新營,1605.0,1,0,9825,2345,2026-03-30
元大府城,1610.0,1,0,980u,2345,2026-03-30
元大林園,1610.0,5,0,981K,2345,2026-03-30
元大林園,1590.0,5,0,981K,2345,2026-03-30
元大竹北,1595.0,1,0,981B,2345,2026-03-30
元大三峽,1635.0,5,0,981A,2345,2026-03-30
元大歸仁,1615.0,5,0,981a,2345,2026-03-30
元大歸仁,1595.0,1010,0,981a,2345,2026-03-30
元大東泰,1605.0,0,20,9817,2345,2026-03-30
元大新竹,1645.0,0,15,9816,2345,2026-03-30
元大新竹,1635.0,1,0,9816,2345,2026-03-30
元大新竹,1620.0,0,10,9816,2345,2026-03-30
元大新竹,1610.0,0,1000,9816,2345,2026-03-30
元大新竹,1595.0,1022,0,9816,2345,2026-03-30
元大大灣,1610.0,10,0,9815,2345,2026-03-30
元大大灣,1600.0,0,7,9815,2345,2026-03-30
元大大益,1640.0,1000,0,9814,2345,2026-03-30
元大大益,1610.0,0,20,9814,2345,2026-03-30
元大八德,1645.0,0,1,9813,2345,2026-03-30
元大八德,1610.0,1,0,9813,2345,2026-03-30
元大八德,1600.0,1,0,9813,2345,2026-03-30
元大台中,1625.0,0,31,9812,2345,2026-03-30
元大台中,1600.0,1059,0,9812,2345,2026-03-30
元大西屯,1610.0,2,0,980w,2345,2026-03-30
元大府城,1640.0,0,1,980u,2345,2026-03-30
元大竹北,1605.0,12,0,981B,2345,2026-03-30
元大路竹,1610.0,0,27,981C,2345,2026-03-30
元大南投,1600.0,1006,0,981D,2345,2026-03-30
元大南投,1615.0,10,1000,981D,2345,2026-03-30
元大士林,1610.0,0,20,981j,2345,2026-03-30
元大士林,1595.0,1,0,981j,2345,2026-03-30
元大天母,1625.0,0,100,981I,2345,2026-03-30
元大天母,1605.0,2,0,981I,2345,2026-03-30
元大西螺,1610.0,0,10,981i,2345,2026-03-30
元大屏生,1630.0,0,100,981h,2345,2026-03-30
元大屏生,1615.0,10,0,981h,2345,2026-03-30
元大屏生,1600.0,20,0,981h,2345,2026-03-30
元大彰化,1620.0,1,0,981G,2345,2026-03-30
元大彰化,1610.0,100,0,981G,2345,2026-03-30
元大林園,1600.0,10,0,981K,2345,2026-03-30
元大彰化,1600.0,6,0,981G,2345,2026-03-30
元大大里,1635.0,2000,0,981g,2345,2026-03-30
元大大里,1610.0,22,0,981g,2345,2026-03-30
元大大里,1600.0,1035,0,981g,2345,2026-03-30
元大福營,1650.0,0,1000,981F,2345,2026-03-30
元大福營,1615.0,0,1000,981F,2345,2026-03-30
元大福營,1595.0,1020,0,981F,2345,2026-03-30
元大佳里,1615.0,0,3,981e,2345,2026-03-30
