securities_trader,price,buy,sell,securities_trader_id,stock_id,date
富邦和美,212.0,100,0,961P,6239,2026-04-16
富邦板橋,217.0,0,1000,9655,6239,2026-04-16
富邦苗栗,212.0,300,3000,9657,6239,2026-04-16
富邦苗栗,214.5,3,0,9657,6239,2026-04-16
富邦建國,210.5,10000,0,9658,6239,2026-04-16
富邦建國,211.5,10000,0,9658,6239,2026-04-16
富邦和美,215.5,1000,0,961P,6239,2026-04-16
富邦南員,212.0,0,10,961R,6239,2026-04-16
富邦青埔,215.0,1000,0,961N,6239,2026-04-16
富邦南員,211.0,10,0,961R,6239,2026-04-16
富邦和美,214.5,1000,0,961P,6239,2026-04-16
富邦板橋,216.0,0,3000,9655,6239,2026-04-16
富邦南員,213.5,0,50,961R,6239,2026-04-16
富邦板橋,214.5,1000,1040,9655,6239,2026-04-16
富邦永和,209.5,1000,0,9654,6239,2026-04-16
富邦板橋,212.0,150,10,9655,6239,2026-04-16
富邦板橋,211.0,2000,1000,9655,6239,2026-04-16
富邦板橋,210.0,0,1000,9655,6239,2026-04-16
富邦永和,216.5,0,1000,9654,6239,2026-04-16
富邦永和,215.0,8010,0,9654,6239,2026-04-16
富邦永和,213.5,50,3069,9654,6239,2026-04-16
富邦永和,212.5,1000,5110,9654,6239,2026-04-16
富邦永和,211.5,6000,4100,9654,6239,2026-04-16
富邦永和,210.5,0,3000,9654,6239,2026-04-16
富邦新竹,216.5,1010,0,9647,6239,2026-04-16
富邦新竹,215.5,1000,0,9647,6239,2026-04-16
富邦新竹,214.5,1060,0,9647,6239,2026-04-16
富邦青埔,213.5,100,200,961N,6239,2026-04-16
富邦新竹,213.5,1048,1230,9647,6239,2026-04-16
富邦板橋,213.0,1010,0,9655,6239,2026-04-16
富邦青埔,212.0,1000,4000,961N,6239,2026-04-16
富邦陽明,215.0,1000,0,9604,6239,2026-04-16
富邦青埔,210.0,4000,0,961N,6239,2026-04-16
富邦,213.0,8,1,9600,6239,2026-04-16
富邦,214.0,107,11,9600,6239,2026-04-16
富邦,215.0,1953,0,9600,6239,2026-04-16
富邦,216.0,1154,0,9600,6239,2026-04-16
富邦,217.0,2,10,9600,6239,2026-04-16
富邦陽明,211.0,1000,2000,9604,6239,2026-04-16
