securities_trader,price,buy,sell,securities_trader_id,stock_id,date
群益海山,160.0,1000,0,9108,3035,2026-03-19
群益彰化,160.5,20,0,9187,3035,2026-03-19
群益新竹,161.5,3101,0,9186,3035,2026-03-19
群益新竹,160.0,1005,0,9186,3035,2026-03-19
群益台南,161.0,0,5000,9185,3035,2026-03-19
群益台中,162.0,9,0,9184,3035,2026-03-19
群益館前,161.5,2,0,913Y,3035,2026-03-19
群益北高,161.5,7,0,913R,3035,2026-03-19
群益北高,160.5,0,2000,913R,3035,2026-03-19
群益潭子,160.0,1000,0,913D,3035,2026-03-19
群益西松,160.5,1001,0,9136,3035,2026-03-19
群益開元,161.5,1000,212,9134,3035,2026-03-19
群益開元,160.5,0,6000,9134,3035,2026-03-19
群益民權,161.5,0,65,9131,3035,2026-03-19
群益民權,160.5,50,0,9131,3035,2026-03-19
群益海山,161.0,2000,0,9108,3035,2026-03-19
群益松山,161.5,200,0,9103,3035,2026-03-19
群益三重,160.0,1000,0,913g,3035,2026-03-19
凱基五股,161.0,20,0,921G,3035,2026-03-19
群益,160.5,10000,1000,9100,3035,2026-03-19
國泰綜合,160.0,0,19000,8880,3035,2026-03-19
國泰綜合,161.5,0,1000,8880,3035,2026-03-19
國泰高雄,160.5,0,1000,8881,3035,2026-03-19
國泰高雄,161.5,1191,3,8881,3035,2026-03-19
國泰台中,160.0,3005,5029,8882,3035,2026-03-19
國泰台中,161.0,3009,230,8882,3035,2026-03-19
國泰台中,162.0,1,0,8882,3035,2026-03-19
國泰松江,160.5,0,3000,8883,3035,2026-03-19
國泰松江,161.5,2000,0,8883,3035,2026-03-19
國泰台南,160.5,2001,100,8884,3035,2026-03-19
國泰台南,161.5,2002,0,8884,3035,2026-03-19
群益,161.5,13000,3000,9100,3035,2026-03-19
國泰桃園,161.0,61,0,8885,3035,2026-03-19
國泰新莊,161.5,1,0,8886,3035,2026-03-19
國泰忠孝,161.0,2,0,8887,3035,2026-03-19
國泰敦南,160.0,7253,1100,8888,3035,2026-03-19
國泰敦南,161.0,13943,8622,8888,3035,2026-03-19
國泰敦南,162.0,21,0,8888,3035,2026-03-19
國泰館前,160.5,2001,3000,888A,3035,2026-03-19
國泰館前,161.5,0,2108,888A,3035,2026-03-19
國泰板橋,160.5,1237,2000,888K,3035,2026-03-19
國泰板橋,161.5,2026,1000,888K,3035,2026-03-19
國泰新竹,161.0,3000,0,888N,3035,2026-03-19
群益三民,160.0,2000,0,9188,3035,2026-03-19
國泰桃園,162.0,1,0,8885,3035,2026-03-19
群益三民,161.0,29,9,9188,3035,2026-03-19
群益瑞豐,160.0,1000,0,918u,3035,2026-03-19
群益中壢,161.0,20000,4000,918A,3035,2026-03-19
凱基東勢,161.5,0,300,921Y,3035,2026-03-19
凱基新莊,161.0,1,0,921S,3035,2026-03-19
凱基桃園,161.0,5,50,9208,3035,2026-03-19
凱基雙和,161.0,1000,0,920C,3035,2026-03-19
凱基市府,160.0,0,50,920D,3035,2026-03-19
凱基市府,162.0,0,100,920D,3035,2026-03-19
凱基站前,160.5,96000,0,920F,3035,2026-03-19
凱基站前,161.5,0,1085,920F,3035,2026-03-19
凱基基隆,160.0,3000,0,920H,3035,2026-03-19
凱基豐中,161.5,1,0,9223,3035,2026-03-19
凱基基隆,161.0,3010,0,920H,3035,2026-03-19
凱基新店,160.0,1000,0,920V,3035,2026-03-19
凱基大里,160.5,1,0,920W,3035,2026-03-19
凱基台東,160.0,1050,0,920Z,3035,2026-03-19
凱基台南,160.5,1000,290,9211,3035,2026-03-19
凱基台南,162.0,1000,0,9211,3035,2026-03-19
凱基高美,161.0,1031,50,9215,3035,2026-03-19
凱基松山,160.0,1000,0,9217,3035,2026-03-19
凱基松山,161.5,0,1000,9217,3035,2026-03-19
凱基民權,161.0,1,0,921C,3035,2026-03-19
凱基湖口,160.0,1000,0,920N,3035,2026-03-19
凱基汐止,161.0,82,0,9226,3035,2026-03-19
凱基汐止,162.0,100,0,9226,3035,2026-03-19
凱基城中,161.5,1,150,9227,3035,2026-03-19
群益板橋,161.0,1000,0,918B,3035,2026-03-19
群益鳳山,160.5,1000,0,918c,3035,2026-03-19
群益古亭,160.5,1000,0,918C,3035,2026-03-19
群益東門,160.5,0,1000,918D,3035,2026-03-19
群益新店,160.5,1000,0,918F,3035,2026-03-19
群益大甲,161.0,1200,0,918g,3035,2026-03-19
群益新莊,160.0,40,0,918G,3035,2026-03-19
群益竹南,161.5,0,2000,918i,3035,2026-03-19
群益東湖,160.5,110,0,918K,3035,2026-03-19
群益嘉義,160.5,1000,0,918M,3035,2026-03-19
凱基土城,161.0,0,1000,921J,3035,2026-03-19
群益忠孝,161.0,0,10,918W,3035,2026-03-19
群益延平,161.0,2000,0,918x,3035,2026-03-19
群益宜蘭,161.5,0,200,918z,3035,2026-03-19
凱基,162.0,11,0,9200,3035,2026-03-19
凱基中港,161.5,2,0,9202,3035,2026-03-19
凱基三重,160.0,1000,0,9205,3035,2026-03-19
凱基三重,161.0,14,50,9205,3035,2026-03-19
凱基高雄,161.0,1000,200,9206,3035,2026-03-19
凱基中山,160.5,2000,0,9229,3035,2026-03-19
玉山數位,161.0,2604,268,884M,3035,2026-03-19
群益桃園,161.0,2000,0,9189,3035,2026-03-19
玉山大里,161.5,26,2000,884J,3035,2026-03-19
新光桃園,161.0,2106,0,8565,3035,2026-03-19
玉山新竹,162.0,1,0,884H,3035,2026-03-19
台新,162.0,2,0,8150,3035,2026-03-19
台新建北,160.5,17300,0,8151,3035,2026-03-19
台新建北,161.5,1,0,8151,3035,2026-03-19
台新新莊,160.0,10,0,8152,3035,2026-03-19
台新新莊,161.5,101,0,8152,3035,2026-03-19
台新三民,161.0,1000,0,8156,3035,2026-03-19
台新松江,160.0,3000,0,8158,3035,2026-03-19
台新台南,160.0,1000,0,8159,3035,2026-03-19
台新台南,161.5,32,0,8159,3035,2026-03-19
台新,161.0,8019,3000,8150,3035,2026-03-19
台新高雄,160.5,311,4000,815A,3035,2026-03-19
台新台中,160.5,141,0,815B,3035,2026-03-19
台新台中,161.5,1,1060,815B,3035,2026-03-19
台新屏東,160.0,50,0,815H,3035,2026-03-19
台新中壢,160.5,0,1000,815S,3035,2026-03-19
台新新營,160.0,0,1000,815Y,3035,2026-03-19
台新新營,161.0,20,35,815Y,3035,2026-03-19
安泰,161.5,100,0,8380,3035,2026-03-19
