securities_trader,price,buy,sell,securities_trader_id,stock_id,date
凱基三多,203.5,2,0,9275,2603,2026-03-24
凱基苗栗,204.5,0,20000,9276,2603,2026-03-24
凱基永康,202.5,1000,0,9278,2603,2026-03-24
凱基永康,203.5,0,951,9278,2603,2026-03-24
凱基和平,202.5,100,2000,9255,2603,2026-03-24
凱基鳳山,203.0,1000,0,9274,2603,2026-03-24
凱基,204.0,9000,1000,9200,2603,2026-03-24
凱基,205.5,35,0,9200,2603,2026-03-24
凱基中港,203.0,110,0,9202,2603,2026-03-24
凱基台中,203.0,6002,0,9204,2603,2026-03-24
凱基台中,205.0,2000,0,9204,2603,2026-03-24
凱基三重,203.0,1120,2050,9205,2603,2026-03-24
凱基三重,204.0,1100,10,9205,2603,2026-03-24
凱基三重,205.0,3000,1000,9205,2603,2026-03-24
凱基高雄,202.5,301,1000,9206,2603,2026-03-24
凱基高雄,203.5,1000,0,9206,2603,2026-03-24
凱基高雄,205.0,0,1000,9206,2603,2026-03-24
凱基永和,203.0,2000,0,9207,2603,2026-03-24
凱基,203.0,615220,101000,9200,2603,2026-03-24
凱基永和,205.0,1000,0,9207,2603,2026-03-24
凱基桃園,203.5,1000,257,9208,2603,2026-03-24
凱基岡山,203.5,10,0,9209,2603,2026-03-24
凱基板橋,203.5,1000,0,920A,2603,2026-03-24
凱基雙和,202.5,1000,5000,920C,2603,2026-03-24
凱基雙和,203.5,1000,0,920C,2603,2026-03-24
凱基雙和,205.0,1000,0,920C,2603,2026-03-24
凱基市府,203.0,5,1000,920D,2603,2026-03-24
凱基市府,204.0,7,0,920D,2603,2026-03-24
凱基站前,202.0,200,0,920F,2603,2026-03-24
凱基站前,203.0,3020,2103,920F,2603,2026-03-24
凱基站前,204.0,200,0,920F,2603,2026-03-24
凱基彰化,202.5,10,0,920G,2603,2026-03-24
凱基桃園,202.5,1000,43,9208,2603,2026-03-24
凱基,202.0,0,3000,9200,2603,2026-03-24
群益台北,202.5,1000,0,918X,2603,2026-03-24
群益忠孝,205.0,1100,0,918W,2603,2026-03-24
群益內湖,203.0,205,0,918d,2603,2026-03-24
群益東門,203.0,1005,0,918D,2603,2026-03-24
群益東門,204.0,0,140,918D,2603,2026-03-24
群益大安,203.0,0,1000,918e,2603,2026-03-24
群益新店,202.0,6000,0,918F,2603,2026-03-24
群益大甲,203.0,50,500,918g,2603,2026-03-24
