securities_trader,price,buy,sell,securities_trader_id,stock_id,date
國票南港,48.35,0,1000,7795,6547,2026-04-27
國票,48.6,564,0,7790,6547,2026-04-27
國票,48.55,58,0,7790,6547,2026-04-27
國票,48.45,700,424,7790,6547,2026-04-27
國票,48.4,49,10,7790,6547,2026-04-27
國票,48.3,227,0,7790,6547,2026-04-27
國票,48.25,643,0,7790,6547,2026-04-27
國票,48.2,443,50,7790,6547,2026-04-27
國票,48.15,547,0,7790,6547,2026-04-27
國票,48.05,103,52,7790,6547,2026-04-27
國票,48.0,169,0,7790,6547,2026-04-27
國票,48.5,252,299,7790,6547,2026-04-27
國票,47.5,1021,1,7790,6547,2026-04-27
國票,47.9,0,1,7790,6547,2026-04-27
國票,47.8,0,1,7790,6547,2026-04-27
國票,47.75,0,1,7790,6547,2026-04-27
國票,47.7,0,1,7790,6547,2026-04-27
國票,47.6,240,0,7790,6547,2026-04-27
國票,47.45,553,100,7790,6547,2026-04-27
國票,47.4,1778,0,7790,6547,2026-04-27
國票,47.3,57,0,7790,6547,2026-04-27
致和崇德,48.0,2000,0,703B,6547,2026-04-27
致和東門,47.45,1000,0,7035,6547,2026-04-27
致和,47.6,1000,0,7030,6547,2026-04-27
國票台南,48.05,0,2000,779D,6547,2026-04-27
兆豐寶成,48.45,0,2008,700r,6547,2026-04-27
國票,47.95,1584,0,7790,6547,2026-04-27
國票南崁,48.0,0,1000,779E,6547,2026-04-27
摩根大通,48.2,5000,1000,8440,6547,2026-04-27
國票九鼎,47.65,1000,0,779P,6547,2026-04-27
兆豐寶成,48.0,0,1000,700r,6547,2026-04-27
新光,47.45,1001,1000,8560,6547,2026-04-27
京城嘉義,47.85,0,1000,8492,6547,2026-04-27
京城嘉義,47.55,1000,0,8492,6547,2026-04-27
康和板橋,48.25,12,0,845D,6547,2026-04-27
康和板橋,48.0,476,0,845D,6547,2026-04-27
康和嘉義,48.15,0,500,8459,6547,2026-04-27
康和新竹,48.15,0,66,8456,6547,2026-04-27
康和,48.3,0,1000,8450,6547,2026-04-27
摩根大通,48.55,0,1000,8440,6547,2026-04-27
摩根大通,48.5,15000,11000,8440,6547,2026-04-27
摩根大通,48.45,0,16000,8440,6547,2026-04-27
摩根大通,48.4,0,4000,8440,6547,2026-04-27
摩根大通,48.3,1000,0,8440,6547,2026-04-27
摩根大通,48.25,0,1000,8440,6547,2026-04-27
摩根大通,48.1,0,5000,8440,6547,2026-04-27
摩根大通,48.05,3000,0,8440,6547,2026-04-27
摩根大通,48.0,0,8000,8440,6547,2026-04-27
摩根大通,47.95,1000,0,8440,6547,2026-04-27
摩根大通,47.9,0,1000,8440,6547,2026-04-27
摩根大通,47.85,0,1000,8440,6547,2026-04-27
摩根大通,47.8,0,7000,8440,6547,2026-04-27
摩根大通,47.75,0,7000,8440,6547,2026-04-27
摩根大通,47.7,0,5000,8440,6547,2026-04-27
摩根大通,47.65,0,1000,8440,6547,2026-04-27
摩根大通,47.5,0,2000,8440,6547,2026-04-27
國票南京,47.9,50,0,779n,6547,2026-04-27
國票九鼎,48.6,0,1000,779P,6547,2026-04-27
國票九鼎,48.45,5000,0,779P,6547,2026-04-27
國票北高雄,48.2,1,0,779J,6547,2026-04-27
兆豐寶成,47.95,0,482,700r,6547,2026-04-27
兆豐嘉義,48.0,2,1,7001,6547,2026-04-27
兆豐南門,48.05,0,3000,700g,6547,2026-04-27
新光,47.6,1000,0,8560,6547,2026-04-27
德信新營,48.3,1000,0,6913,6547,2026-04-27
德信,48.05,1000,0,6910,6547,2026-04-27
口袋證券,48.6,1,0,6620,6547,2026-04-27
口袋證券,48.0,1000,1,6620,6547,2026-04-27
口袋證券,47.95,0,200,6620,6547,2026-04-27
口袋證券,47.9,0,271,6620,6547,2026-04-27
口袋證券,47.4,1,0,6620,6547,2026-04-27
福邦新竹,48.05,3000,0,6489,6547,2026-04-27
福邦新竹,48.0,2000,0,6489,6547,2026-04-27
大昌樹林,47.9,0,1000,6461,6547,2026-04-27
大昌,48.5,2000,0,6460,6547,2026-04-27
光和高雄,48.4,0,1000,638D,6547,2026-04-27
光和高雄,48.0,1000,0,638D,6547,2026-04-27
光和高雄,47.9,1000,0,638D,6547,2026-04-27
光和高雄,47.65,0,1000,638D,6547,2026-04-27
光和高雄,47.55,1000,0,638D,6547,2026-04-27
光和花壇,48.4,0,1000,6385,6547,2026-04-27
光和和美,48.35,0,2000,6383,6547,2026-04-27
光和和美,48.3,2000,0,6383,6547,2026-04-27
光和溪湖,48.45,1,0,6381,6547,2026-04-27
新百王,48.25,0,2000,6210,6547,2026-04-27
新百王,48.0,49,0,6210,6547,2026-04-27
