securities_trader,price,buy,sell,securities_trader_id,stock_id,date
臺銀臺南,58.1,2000,0,1042,6547,2026-03-25
臺銀臺中,57.5,0,12000,104A,6547,2026-03-25
臺銀臺中,58.0,20100,0,104A,6547,2026-03-25
臺銀臺中,58.3,1000,0,104A,6547,2026-03-25
臺銀臺中,57.1,4000,0,104A,6547,2026-03-25
臺銀臺中,56.5,0,1300,104A,6547,2026-03-25
臺銀新竹,59.0,0,2000,1045,6547,2026-03-25
臺銀新竹,58.8,1000,0,1045,6547,2026-03-25
臺銀民權,56.2,1000,0,1043,6547,2026-03-25
臺銀臺南,59.4,0,20,1042,6547,2026-03-25
臺銀臺南,59.0,5000,1000,1042,6547,2026-03-25
臺銀臺南,58.0,18000,0,1042,6547,2026-03-25
土銀士林,58.7,1000,0,1039,6547,2026-03-25
臺銀臺南,57.1,1000,0,1042,6547,2026-03-25
臺銀證券,58.7,1000,0,1040,6547,2026-03-25
臺銀證券,58.0,0,1000,1040,6547,2026-03-25
臺銀證券,57.5,1000,0,1040,6547,2026-03-25
臺銀證券,56.0,1000,0,1040,6547,2026-03-25
臺銀證券,55.7,15,0,1040,6547,2026-03-25
臺銀證券,55.1,1000,0,1040,6547,2026-03-25
土銀南港,59.4,0,100,103F,6547,2026-03-25
土銀士林,58.5,1000,0,1039,6547,2026-03-25
臺銀臺中,59.0,0,1400,104A,6547,2026-03-25
土銀士林,58.1,0,1000,1039,6547,2026-03-25
臺銀臺南,57.5,2000,0,1042,6547,2026-03-25
臺銀高雄,55.5,4000,1000,104C,6547,2026-03-25
第一金台中,58.2,1000,0,5382,6547,2026-03-25
臺銀高雄,56.3,53,0,104C,6547,2026-03-25
土銀士林,58.0,3000,0,1039,6547,2026-03-25
臺企銀埔墘,59.8,2000,1000,111G,6547,2026-03-25
臺企銀埔墘,55.5,0,2000,111G,6547,2026-03-25
台企銀桃園,59.0,1000,0,111E,6547,2026-03-25
台企銀建成,58.0,1000,0,111B,6547,2026-03-25
台企銀民雄,59.8,5000,0,111A,6547,2026-03-25
台企銀民雄,58.5,5000,0,111A,6547,2026-03-25
台企銀民雄,58.4,5000,0,111A,6547,2026-03-25
台企銀民雄,58.0,10000,0,111A,6547,2026-03-25
台企銀民雄,57.5,5000,0,111A,6547,2026-03-25
台企銀民雄,56.9,5000,0,111A,6547,2026-03-25
台企銀豐原,59.8,1000,0,1118,6547,2026-03-25
台企銀竹北,58.4,1000,0,1117,6547,2026-03-25
台企銀屏東,58.3,0,1000,1116,6547,2026-03-25
台企銀太平,58.0,3000,0,1115,6547,2026-03-25
台企銀太平,56.5,0,1000,1115,6547,2026-03-25
台企銀嘉義,59.0,9000,0,1114,6547,2026-03-25
台企銀嘉義,58.0,21000,0,1114,6547,2026-03-25
台企銀台南,58.0,0,1000,1112,6547,2026-03-25
台企銀台中,58.3,1000,0,1111,6547,2026-03-25
台企銀台中,58.0,5000,1000,1111,6547,2026-03-25
臺銀金山,56.9,0,2000,104D,6547,2026-03-25
臺銀高雄,58.8,0,47,104C,6547,2026-03-25
臺銀高雄,57.5,80,0,104C,6547,2026-03-25
臺銀高雄,56.5,0,3000,104C,6547,2026-03-25
臺銀高雄,56.0,3000,100,104C,6547,2026-03-25
土銀士林,57.5,2000,0,1039,6547,2026-03-25
合庫台南,56.2,15,0,1022,6547,2026-03-25
土銀和平,58.0,1000,0,1038,6547,2026-03-25
合庫自強,58.0,0,9000,102C,6547,2026-03-25
合庫自強,57.1,0,6000,102C,6547,2026-03-25
合庫新竹,58.8,2000,0,102A,6547,2026-03-25
合庫鳳山,57.1,1000,0,1029,6547,2026-03-25
合庫鳳山,56.0,1000,0,1029,6547,2026-03-25
合庫彰化,59.0,4000,2000,1028,6547,2026-03-25
合庫彰化,55.1,1000,0,1028,6547,2026-03-25
合庫基隆,58.0,1000,0,1025,6547,2026-03-25
合庫嘉義,56.5,0,1000,1024,6547,2026-03-25
合庫高雄,58.7,5000,0,1023,6547,2026-03-25
合庫高雄,56.5,1000,0,1023,6547,2026-03-25
合庫自強,59.0,0,5000,102C,6547,2026-03-25
合庫台南,59.0,5500,1000,1022,6547,2026-03-25
合庫台南,56.5,1000,0,1022,6547,2026-03-25
合庫台南,56.3,400,0,1022,6547,2026-03-25
彰銀,58.6,0,1000,1230,6547,2026-03-25
合庫台中,59.0,10,0,1021,6547,2026-03-25
合庫台中,58.8,0,1000,1021,6547,2026-03-25
合庫台中,58.4,15,15000,1021,6547,2026-03-25
合庫台中,58.3,50,0,1021,6547,2026-03-25
合庫台中,58.0,1000,1000,1021,6547,2026-03-25
合庫台中,56.5,10000,3000,1021,6547,2026-03-25
合庫台中,55.5,0,1000,1021,6547,2026-03-25
合庫,58.0,100,0,1020,6547,2026-03-25
合庫台南,58.0,1000,0,1022,6547,2026-03-25
合庫桃園,55.1,0,14000,102E,6547,2026-03-25
合庫桃園,56.3,225,0,102E,6547,2026-03-25
合庫桃園,56.7,50,0,102E,6547,2026-03-25
土銀花蓮,59.8,1000,0,1037,6547,2026-03-25
土銀花蓮,57.5,0,1000,1037,6547,2026-03-25
土銀花蓮,56.3,2000,0,1037,6547,2026-03-25
土銀新竹,59.4,0,487,1035,6547,2026-03-25
土銀新竹,56.2,0,3000,1035,6547,2026-03-25
土銀新竹,55.7,0,13,1035,6547,2026-03-25
