securities_trader,price,buy,sell,securities_trader_id,stock_id,date
統一金門,3640.0,0,30,585W,3661,2026-04-20
統一南京,3685.0,1000,0,585U,3661,2026-04-20
統一南京,3665.0,5,0,585U,3661,2026-04-20
統一南京,3630.0,0,20,585U,3661,2026-04-20
統一南京,3610.0,0,5,585U,3661,2026-04-20
統一三多,3615.0,50,15,585Q,3661,2026-04-20
統一東湖,3665.0,2,0,585R,3661,2026-04-20
統一東湖,3635.0,0,5,585R,3661,2026-04-20
統一三多,3650.0,20,3050,585Q,3661,2026-04-20
統一三多,3635.0,0,20,585Q,3661,2026-04-20
統一土城,3625.0,0,1010,585Y,3661,2026-04-20
統一宜蘭,3650.0,15,3000,585S,3661,2026-04-20
統一三多,3670.0,1000,0,585Q,3661,2026-04-20
統一松江,3690.0,0,1000,585Z,3661,2026-04-20
統一土城,3670.0,0,10,585Y,3661,2026-04-20
台中銀,3630.0,2,0,6110,3661,2026-04-20
統一板橋,3665.0,0,1002,585P,3661,2026-04-20
台中銀,3620.0,0,5,6110,3661,2026-04-20
?亞鑫豐,3690.0,1000,0,601d,3661,2026-04-20
?亞鑫豐,3665.0,1,0,601d,3661,2026-04-20
?亞鑫豐,3635.0,0,20,601d,3661,2026-04-20
?亞鑫豐,3625.0,1001,102,601d,3661,2026-04-20
?亞網路,3680.0,0,3,6012,3661,2026-04-20
?亞網路,3645.0,0,5,6012,3661,2026-04-20
?亞網路,3635.0,15,0,6012,3661,2026-04-20
台中銀,3640.0,0,105,6110,3661,2026-04-20
台中銀,3650.0,1,20,6110,3661,2026-04-20
統一松江,3665.0,1003,6,585Z,3661,2026-04-20
統一松江,3630.0,10,10,585Z,3661,2026-04-20
統一松江,3595.0,1000,0,585Z,3661,2026-04-20
統一土城,3645.0,5,0,585Y,3661,2026-04-20
統一板橋,3635.0,0,2,585P,3661,2026-04-20
統一彰化,3660.0,3,100,585F,3661,2026-04-20
統一士林,3670.0,2,0,585M,3661,2026-04-20
統一新台中,3630.0,1,20,585D,3661,2026-04-20
統一新台中,3620.0,0,100,585D,3661,2026-04-20
統一仁愛,3680.0,0,1000,585c,3661,2026-04-20
統一仁愛,3660.0,1000,1000,585c,3661,2026-04-20
統一仁愛,3645.0,1000,1000,585c,3661,2026-04-20
統一仁愛,3635.0,0,1000,585c,3661,2026-04-20
統一新台中,3650.0,1,0,585D,3661,2026-04-20
統一仁愛,3625.0,5000,1000,585c,3661,2026-04-20
統一永和,3645.0,10,0,585B,3661,2026-04-20
統一內湖,3665.0,0,20,585b,3661,2026-04-20
統一內湖,3635.0,0,10,585b,3661,2026-04-20
台中銀,3660.0,0,1,6110,3661,2026-04-20
統一基隆,3670.0,0,1002,585A,3661,2026-04-20
統一基隆,3630.0,0,10,585A,3661,2026-04-20
統一仁愛,3600.0,1000,0,585c,3661,2026-04-20
統一彰化,3610.0,5,0,585F,3661,2026-04-20
統一彰化,3625.0,5,5,585F,3661,2026-04-20
統一彰化,3635.0,0,100,585F,3661,2026-04-20
