securities_trader,price,buy,sell,securities_trader_id,stock_id,date
元大北府,3515.0,0,5,980D,3661,2026-02-26
元大北府,3500.0,0,5,980D,3661,2026-02-26
統一宜蘭,3515.0,0,1000,585S,3661,2026-02-26
亞東,3485.0,100,0,2180,3661,2026-02-26
瑞銀,3515.0,3000,4000,1650,3661,2026-02-26
瑞銀,3505.0,0,1000,1650,3661,2026-02-26
瑞銀,3495.0,652,5141,1650,3661,2026-02-26
瑞銀,3485.0,0,1000,1650,3661,2026-02-26
瑞銀,3450.0,0,2000,1650,3661,2026-02-26
花旗環球,3515.0,2000,0,1590,3661,2026-02-26
花旗環球,3505.0,1000,0,1590,3661,2026-02-26
花旗環球,3495.0,1000,4000,1590,3661,2026-02-26
花旗環球,3485.0,31,0,1590,3661,2026-02-26
花旗環球,3460.0,1000,0,1590,3661,2026-02-26
港商野村,3455.0,0,1000,1560,3661,2026-02-26
美商高盛,3525.0,1000,0,1480,3661,2026-02-26
美商高盛,3515.0,8000,4000,1480,3661,2026-02-26
亞東,3510.0,0,25,2180,3661,2026-02-26
美商高盛,3505.0,16000,5000,1480,3661,2026-02-26
美商高盛,3485.0,4000,7000,1480,3661,2026-02-26
美商高盛,3475.0,0,6000,1480,3661,2026-02-26
美商高盛,3465.0,0,2000,1480,3661,2026-02-26
美商高盛,3455.0,1000,4000,1480,3661,2026-02-26
美商高盛,3445.0,1000,4000,1480,3661,2026-02-26
台灣摩根,3520.0,11000,2000,1470,3661,2026-02-26
台灣摩根,3510.0,7000,2000,1470,3661,2026-02-26
台灣摩根,3500.0,3000,4000,1470,3661,2026-02-26
台灣摩根,3490.0,7000,41757,1470,3661,2026-02-26
台灣摩根,3480.0,2000,21000,1470,3661,2026-02-26
台灣摩根,3470.0,0,5000,1470,3661,2026-02-26
台灣摩根,3455.0,0,8000,1470,3661,2026-02-26
美林,3515.0,20000,1000,1440,3661,2026-02-26
美林,3505.0,2000,2000,1440,3661,2026-02-26
美商高盛,3495.0,15000,27000,1480,3661,2026-02-26
亞東,3525.0,1000,0,2180,3661,2026-02-26
亞東板橋,3485.0,10,0,2181,3661,2026-02-26
亞東板橋,3495.0,10,1000,2181,3661,2026-02-26
第一台中,3495.0,0,6100,5382,3661,2026-02-26
第一台中,3460.0,200,0,5382,3661,2026-02-26
第一員林,3495.0,0,1005,5381,3661,2026-02-26
第一員林,3465.0,1000,0,5381,3661,2026-02-26
第一金證,3485.0,0,1,5380,3661,2026-02-26
高橋中壢,3490.0,1000,0,5322,3661,2026-02-26
高橋,3500.0,10,25,5320,3661,2026-02-26
高橋,3490.0,10,0,5320,3661,2026-02-26
高橋,3460.0,0,1000,5320,3661,2026-02-26
美好富順,3500.0,200,0,526K,3661,2026-02-26
