securities_trader,price,buy,sell,securities_trader_id,stock_id,date
華南林口,3445.0,0,1100,9317,3661,2026-02-24
元大彰生,3475.0,0,10,989J,3661,2026-02-24
元大彰生,3450.0,170,25,989J,3661,2026-02-24
元大彰生,3435.0,0,35,989J,3661,2026-02-24
元大樹林,3470.0,0,120,989j,3661,2026-02-24
元大樹林,3455.0,0,50,989j,3661,2026-02-24
元大樹林,3430.0,0,3,989j,3661,2026-02-24
元大蘆中,3475.0,0,6,989I,3661,2026-02-24
元大蘆中,3465.0,0,502,989I,3661,2026-02-24
元大蘆中,3455.0,0,20,989I,3661,2026-02-24
元大蘆中,3440.0,1,51,989I,3661,2026-02-24
元大蘆中,3430.0,1,4,989I,3661,2026-02-24
元大大同,3485.0,1000,0,989G,3661,2026-02-24
元大大同,3460.0,100,100,989G,3661,2026-02-24
元大大同,3445.0,0,1020,989G,3661,2026-02-24
元大大同,3430.0,1001,0,989G,3661,2026-02-24
元大大同,3415.0,0,1000,989G,3661,2026-02-24
元大古亭,3395.0,0,1000,989k,3661,2026-02-24
元大古亭,3415.0,0,1000,989k,3661,2026-02-24
元大古亭,3435.0,2000,2,989k,3661,2026-02-24
元大古亭,3445.0,4000,2003,989k,3661,2026-02-24
元大內湖,3425.0,0,1000,989N,3661,2026-02-24
元大信義,3480.0,0,500,989m,3661,2026-02-24
元大信義,3460.0,300,24,989m,3661,2026-02-24
元大信義,3445.0,0,2000,989m,3661,2026-02-24
元大信義,3435.0,100,0,989m,3661,2026-02-24
元大信義,3420.0,1000,0,989m,3661,2026-02-24
元大成功,3485.0,0,1000,989L,3661,2026-02-24
元大嘉義,3485.0,1000,0,989g,3661,2026-02-24
元大成功,3475.0,0,10,989L,3661,2026-02-24
元大成功,3455.0,1,1100,989L,3661,2026-02-24
元大成功,3445.0,0,80,989L,3661,2026-02-24
元大成功,3435.0,50,1,989L,3661,2026-02-24
元大成功,3425.0,0,14,989L,3661,2026-02-24
元大古亭,3480.0,0,100,989k,3661,2026-02-24
元大古亭,3465.0,1000,0,989k,3661,2026-02-24
元大古亭,3455.0,0,2000,989k,3661,2026-02-24
元大成功,3465.0,0,10,989L,3661,2026-02-24
元大嘉義,3460.0,1000,51,989g,3661,2026-02-24
元大嘉義,3450.0,15,40,989g,3661,2026-02-24
元大嘉義,3440.0,0,5,989g,3661,2026-02-24
元大左營,3450.0,23,20,989D,3661,2026-02-24
元大左營,3440.0,1,75,989D,3661,2026-02-24
元大左營,3430.0,5,50,989D,3661,2026-02-24
元大左營,3420.0,0,2000,989D,3661,2026-02-24
元大北屯,3485.0,0,1020,989d,3661,2026-02-24
元大北屯,3475.0,0,80,989d,3661,2026-02-24
元大北屯,3465.0,0,130,989d,3661,2026-02-24
元大左營,3460.0,3,0,989D,3661,2026-02-24
元大北屯,3450.0,62,65,989d,3661,2026-02-24
元大北屯,3430.0,3020,5,989d,3661,2026-02-24
元大北屯,3420.0,1,0,989d,3661,2026-02-24
元大板橋,3465.0,0,39,989C,3661,2026-02-24
元大板橋,3455.0,0,2000,989C,3661,2026-02-24
元大板橋,3445.0,0,3105,989C,3661,2026-02-24
元大板橋,3430.0,0,96,989C,3661,2026-02-24
元大板橋,3420.0,1000,10,989C,3661,2026-02-24
元大北屯,3440.0,0,22,989d,3661,2026-02-24
元大內湖,3435.0,0,55,989N,3661,2026-02-24
元大左營,3470.0,0,42,989D,3661,2026-02-24
元大中和,3430.0,0,1000,989e,3661,2026-02-24
元大嘉義,3430.0,2,0,989g,3661,2026-02-24
元大嘉義,3390.0,0,1000,989g,3661,2026-02-24
元大高雄,3475.0,0,3,989F,3661,2026-02-24
元大高雄,3465.0,0,41,989F,3661,2026-02-24
元大高雄,3455.0,0,1013,989F,3661,2026-02-24
元大高雄,3445.0,0,51,989F,3661,2026-02-24
元大高雄,3435.0,1000,46,989F,3661,2026-02-24
元大左營,3480.0,0,82,989D,3661,2026-02-24
元大高雄,3425.0,0,1,989F,3661,2026-02-24
元大草屯,3470.0,0,25,989E,3661,2026-02-24
元大草屯,3455.0,0,20,989E,3661,2026-02-24
元大草屯,3445.0,30,55,989E,3661,2026-02-24
元大草屯,3435.0,10,20,989E,3661,2026-02-24
元大草屯,3420.0,0,50,989E,3661,2026-02-24
元大中和,3485.0,0,1000,989e,3661,2026-02-24
元大中和,3450.0,0,100,989e,3661,2026-02-24
元大草屯,3485.0,0,15,989E,3661,2026-02-24
元大內湖,3445.0,0,50,989N,3661,2026-02-24
元大內湖,3455.0,1000,2000,989N,3661,2026-02-24
元大內湖,3470.0,0,106,989N,3661,2026-02-24
永豐敦北,3425.0,10,0,9A89,3661,2026-02-24
永豐匯立,3360.0,0,1000,9A81,3661,2026-02-24
永豐埔里,3475.0,0,1050,9A79,3661,2026-02-24
永豐埔里,3465.0,100,20,9A79,3661,2026-02-24
永豐埔里,3450.0,100,5,9A79,3661,2026-02-24
永豐埔里,3440.0,300,0,9A79,3661,2026-02-24
永豐埔里,3425.0,100,0,9A79,3661,2026-02-24
永豐敦北,3445.0,15,0,9A89,3661,2026-02-24
永豐屏東,3440.0,0,10,9A69,3661,2026-02-24
永豐金,3495.0,1000,0,9A00,3661,2026-02-24
永豐金,3480.0,13073,199,9A00,3661,2026-02-24
