securities_trader,price,buy,sell,securities_trader_id,stock_id,date
台新信義,4890.0,0,1000,9B2H,3661,2026-05-14
合庫嘉義,4835.0,1,0,1024,3661,2026-05-14
富邦台南,4945.0,0,1,9667,3661,2026-05-14
富邦台南,4925.0,2,1,9667,3661,2026-05-14
富邦台南,4915.0,2,50,9667,3661,2026-05-14
富邦台南,4895.0,0,10,9667,3661,2026-05-14
富邦台南,4870.0,1000,0,9667,3661,2026-05-14
富邦台南,4840.0,1,10,9667,3661,2026-05-14
富邦台南,4825.0,1,0,9667,3661,2026-05-14
富邦台南,4800.0,2,0,9667,3661,2026-05-14
富邦台南,4760.0,1,0,9667,3661,2026-05-14
富邦台南,4745.0,20,1,9667,3661,2026-05-14
富邦南屯,4960.0,10,0,9666,3661,2026-05-14
富邦南屯,4950.0,0,5,9666,3661,2026-05-14
富邦南屯,4920.0,1,0,9666,3661,2026-05-14
富邦南屯,4905.0,0,40,9666,3661,2026-05-14
富邦南屯,4890.0,0,20,9666,3661,2026-05-14
富邦南屯,4880.0,5,1000,9666,3661,2026-05-14
富邦南屯,4870.0,1,0,9666,3661,2026-05-14
富邦南屯,4850.0,2,0,9666,3661,2026-05-14
富邦南屯,4835.0,1022,1000,9666,3661,2026-05-14
富邦台南,4960.0,0,1,9667,3661,2026-05-14
富邦台南,5000.0,1000,0,9667,3661,2026-05-14
富邦左營,4835.0,0,2,966F,3661,2026-05-14
富邦左營,4885.0,15,0,966F,3661,2026-05-14
富邦仁愛,4850.0,5,0,9676,3661,2026-05-14
富邦仁愛,4840.0,0,50,9676,3661,2026-05-14
富邦仁愛,4830.0,1002,1006,9676,3661,2026-05-14
富邦仁愛,4820.0,4,0,9676,3661,2026-05-14
富邦仁愛,4775.0,0,2,9676,3661,2026-05-14
富邦仁愛,4765.0,35,0,9676,3661,2026-05-14
富邦仁愛,4750.0,0,20,9676,3661,2026-05-14
富邦仁愛,4735.0,40,0,9676,3661,2026-05-14
富邦員林,4960.0,0,12,9672,3661,2026-05-14
富邦南屯,4780.0,2,0,9666,3661,2026-05-14
富邦員林,4950.0,0,5,9672,3661,2026-05-14
富邦員林,4905.0,0,5,9672,3661,2026-05-14
富邦員林,4890.0,0,25,9672,3661,2026-05-14
富邦員林,4880.0,0,20,9672,3661,2026-05-14
富邦員林,4865.0,0,10,9672,3661,2026-05-14
富邦員林,4835.0,1,85,9672,3661,2026-05-14
富邦員林,4825.0,0,10,9672,3661,2026-05-14
富邦員林,4760.0,1010,0,9672,3661,2026-05-14
富邦員林,4735.0,1,0,9672,3661,2026-05-14
富邦左營,4905.0,5,0,966F,3661,2026-05-14
富邦員林,4915.0,0,20,9672,3661,2026-05-14
富邦仁愛,4870.0,0,100,9676,3661,2026-05-14
富邦南屯,4750.0,0,70,9666,3661,2026-05-14
富邦桃園,4950.0,20,35,9665,3661,2026-05-14
富邦新店,4930.0,0,105,9661,3661,2026-05-14
富邦新店,4915.0,0,10,9661,3661,2026-05-14
富邦新店,4900.0,1,0,9661,3661,2026-05-14
富邦新店,4890.0,1,5,9661,3661,2026-05-14
富邦新店,4880.0,13,0,9661,3661,2026-05-14
富邦新店,4855.0,0,49,9661,3661,2026-05-14
富邦新店,4840.0,1001,0,9661,3661,2026-05-14
富邦新店,4830.0,1000,304,9661,3661,2026-05-14
富邦新店,4800.0,10,0,9661,3661,2026-05-14
富邦新店,4780.0,30,0,9661,3661,2026-05-14
富邦新店,4760.0,100,0,9661,3661,2026-05-14
富邦新店,4750.0,3,100,9661,3661,2026-05-14
富邦新店,4735.0,11,0,9661,3661,2026-05-14
富邦新店,4720.0,40,0,9661,3661,2026-05-14
富邦彰化,4955.0,0,1,965U,3661,2026-05-14
富邦彰化,4910.0,100,0,965U,3661,2026-05-14
富邦彰化,4875.0,28,0,965U,3661,2026-05-14
富邦彰化,4845.0,2,0,965U,3661,2026-05-14
富邦台中,4975.0,1000,0,965K,3661,2026-05-14
富邦新店,4950.0,0,1,9661,3661,2026-05-14
富邦新店,4970.0,0,2,9661,3661,2026-05-14
富邦新店,4980.0,3,1,9661,3661,2026-05-14
富邦新店,4995.0,1,12,9661,3661,2026-05-14
富邦桃園,4905.0,2,0,9665,3661,2026-05-14
富邦桃園,4890.0,1,0,9665,3661,2026-05-14
富邦桃園,4880.0,2,20,9665,3661,2026-05-14
富邦桃園,4870.0,10,0,9665,3661,2026-05-14
富邦桃園,4845.0,0,1000,9665,3661,2026-05-14
富邦桃園,4830.0,20,2125,9665,3661,2026-05-14
富邦桃園,4780.0,1005,0,9665,3661,2026-05-14
富邦桃園,4745.0,0,450,9665,3661,2026-05-14
富邦敦南,4995.0,0,1000,9663,3661,2026-05-14
富邦桃園,4980.0,50,0,9665,3661,2026-05-14
富邦敦南,4955.0,5,1000,9663,3661,2026-05-14
富邦敦南,4900.0,5,5,9663,3661,2026-05-14
富邦敦南,4890.0,3,0,9663,3661,2026-05-14
富邦敦南,4880.0,5,0,9663,3661,2026-05-14
富邦敦南,4865.0,2,0,9663,3661,2026-05-14
富邦敦南,4840.0,0,47,9663,3661,2026-05-14
富邦敦南,4830.0,2,10,9663,3661,2026-05-14
富邦敦南,4800.0,29,100,9663,3661,2026-05-14
富邦敦南,4745.0,0,100,9663,3661,2026-05-14
富邦敦南,4720.0,50,0,9663,3661,2026-05-14
富邦敦南,4925.0,0,10,9663,3661,2026-05-14
富邦台中,4955.0,0,6,965K,3661,2026-05-14
富邦仁愛,4880.0,15,0,9676,3661,2026-05-14
富邦仁愛,4905.0,10,220,9676,3661,2026-05-14
元大,4855.0,5000,12000,9800,3661,2026-05-14
元大,4845.0,1001,5178,9800,3661,2026-05-14
元大,4835.0,4940,13868,9800,3661,2026-05-14
元大,4825.0,9000,11056,9800,3661,2026-05-14
元大,4815.0,3000,0,9800,3661,2026-05-14
元大,4805.0,16853,2000,9800,3661,2026-05-14
元大,4795.0,4000,0,9800,3661,2026-05-14
元大,4785.0,0,11000,9800,3661,2026-05-14
元大,4775.0,0,2000,9800,3661,2026-05-14
元大,4765.0,7001,5150,9800,3661,2026-05-14
元大,4755.0,7000,1271,9800,3661,2026-05-14
元大,4745.0,5430,0,9800,3661,2026-05-14
元大,4735.0,1010,2527,9800,3661,2026-05-14
元大,4725.0,5000,0,9800,3661,2026-05-14
富邦北港,4910.0,0,12,969C,3661,2026-05-14
富邦北港,4835.0,1,0,969C,3661,2026-05-14
富邦虎尾,4955.0,10,0,9697,3661,2026-05-14
富邦虎尾,4915.0,40,0,9697,3661,2026-05-14
富邦虎尾,4905.0,60,0,9697,3661,2026-05-14
元大,4865.0,4061,1036,9800,3661,2026-05-14
元大,4875.0,1100,2087,9800,3661,2026-05-14
元大,4885.0,2036,172,9800,3661,2026-05-14
元大,4895.0,11215,3286,9800,3661,2026-05-14
元大中北,4800.0,6,20,980a,3661,2026-05-14
元大中北,4770.0,0,6,980a,3661,2026-05-14
元大中北,4745.0,0,30,980a,3661,2026-05-14
元大松江,4930.0,0,10,9801,3661,2026-05-14
元大松江,4900.0,0,30,9801,3661,2026-05-14
元大松江,4875.0,100,0,9801,3661,2026-05-14
元大松江,4835.0,0,1,9801,3661,2026-05-14
元大松江,4825.0,60,5,9801,3661,2026-05-14
元大松江,4765.0,0,50,9801,3661,2026-05-14
富邦虎尾,4895.0,10,0,9697,3661,2026-05-14
元大,5005.0,0,1000,9800,3661,2026-05-14
元大,4985.0,0,1032,9800,3661,2026-05-14
元大,4975.0,0,4000,9800,3661,2026-05-14
元大,4965.0,7000,1062,9800,3661,2026-05-14
元大,4955.0,5000,4119,9800,3661,2026-05-14
元大,4945.0,0,1723,9800,3661,2026-05-14
元大,4935.0,1000,3106,9800,3661,2026-05-14
元大,4925.0,4000,20042,9800,3661,2026-05-14
元大,4915.0,4094,6349,9800,3661,2026-05-14
元大,4905.0,1883,7324,9800,3661,2026-05-14
元大,4995.0,1000,1000,9800,3661,2026-05-14
富邦仁愛,4890.0,10,5,9676,3661,2026-05-14
富邦新營,4980.0,0,4,9693,3661,2026-05-14
富邦新營,4900.0,10,0,9693,3661,2026-05-14
富邦三重,4945.0,5,0,9677,3661,2026-05-14
富邦三重,4920.0,0,1,9677,3661,2026-05-14
富邦三重,4910.0,1000,0,9677,3661,2026-05-14
富邦三重,4900.0,2000,1,9677,3661,2026-05-14
富邦三重,4890.0,5,24,9677,3661,2026-05-14
富邦三重,4870.0,0,1000,9677,3661,2026-05-14
富邦三重,4840.0,1001,0,9677,3661,2026-05-14
富邦三重,4830.0,20,1005,9677,3661,2026-05-14
富邦三重,4800.0,50,50,9677,3661,2026-05-14
富邦三重,4765.0,10,0,9677,3661,2026-05-14
富邦三重,4745.0,0,50,9677,3661,2026-05-14
富邦三重,4735.0,5,0,9677,3661,2026-05-14
富邦三重,4720.0,10,0,9677,3661,2026-05-14
富邦仁愛,4990.0,100,50,9676,3661,2026-05-14
富邦仁愛,4970.0,0,5,9676,3661,2026-05-14
富邦仁愛,4955.0,1000,1,9676,3661,2026-05-14
富邦仁愛,4940.0,1000,20,9676,3661,2026-05-14
富邦仁愛,4930.0,5,5,9676,3661,2026-05-14
富邦仁愛,4915.0,1001,1,9676,3661,2026-05-14
富邦三重,4960.0,0,1000,9677,3661,2026-05-14
富邦三重,4985.0,0,3,9677,3661,2026-05-14
富邦宜蘭,4725.0,0,1000,9686,3661,2026-05-14
富邦宜蘭,4785.0,100,0,9686,3661,2026-05-14
富邦新營,4830.0,50,0,9693,3661,2026-05-14
富邦嘉義,4960.0,0,10,9692,3661,2026-05-14
富邦嘉義,4950.0,0,50,9692,3661,2026-05-14
富邦嘉義,4925.0,0,10,9692,3661,2026-05-14
富邦嘉義,4905.0,2,15,9692,3661,2026-05-14
富邦嘉義,4895.0,5,1005,9692,3661,2026-05-14
富邦嘉義,4885.0,0,15,9692,3661,2026-05-14
富邦嘉義,4840.0,10,0,9692,3661,2026-05-14
富邦嘉義,4830.0,51,0,9692,3661,2026-05-14
富邦新營,4950.0,100,0,9693,3661,2026-05-14
富邦嘉義,4800.0,11,0,9692,3661,2026-05-14
富邦宜蘭,4960.0,0,38,9686,3661,2026-05-14
富邦宜蘭,4925.0,0,50,9686,3661,2026-05-14
富邦宜蘭,4910.0,7,0,9686,3661,2026-05-14
富邦宜蘭,4900.0,5,1,9686,3661,2026-05-14
富邦宜蘭,4880.0,49,1216,9686,3661,2026-05-14
富邦宜蘭,4860.0,0,1000,9686,3661,2026-05-14
富邦宜蘭,4850.0,0,1000,9686,3661,2026-05-14
富邦宜蘭,4835.0,200,0,9686,3661,2026-05-14
富邦宜蘭,4820.0,0,1,9686,3661,2026-05-14
富邦嘉義,4750.0,70,0,9692,3661,2026-05-14
富邦台中,4930.0,0,13,965K,3661,2026-05-14
富邦台中,4920.0,5,0,965K,3661,2026-05-14
富邦台中,4910.0,0,5,965K,3661,2026-05-14
富邦羅東,4835.0,2,0,9634,3661,2026-05-14
富邦羅東,4825.0,1,0,9634,3661,2026-05-14
富邦羅東,4735.0,1,0,9634,3661,2026-05-14
富邦北高,4940.0,3,0,962Q,3661,2026-05-14
富邦北高,4890.0,0,20,962Q,3661,2026-05-14
富邦北高,4835.0,6,0,962Q,3661,2026-05-14
富邦北高,4825.0,10,0,962Q,3661,2026-05-14
富邦北高,4780.0,0,50,962Q,3661,2026-05-14
富邦頭份,4935.0,200,0,962P,3661,2026-05-14
富邦頭份,4915.0,1000,100,962P,3661,2026-05-14
富邦頭份,4900.0,0,100,962P,3661,2026-05-14
富邦頭份,4830.0,2,1010,962P,3661,2026-05-14
富邦頭份,4770.0,0,10,962P,3661,2026-05-14
富邦三峽,4945.0,0,1,962J,3661,2026-05-14
富邦三峽,4895.0,5,50,962J,3661,2026-05-14
富邦三峽,4790.0,0,5,962J,3661,2026-05-14
富邦三峽,4720.0,50,0,962J,3661,2026-05-14
富邦斗六,4830.0,0,1010,962G,3661,2026-05-14
富邦樹林,4955.0,0,15,962E,3661,2026-05-14
富邦羅東,4875.0,1,0,9634,3661,2026-05-14
富邦羅東,4900.0,1,0,9634,3661,2026-05-14
富邦羅東,4910.0,0,100,9634,3661,2026-05-14
富邦羅東,4940.0,0,1000,9634,3661,2026-05-14
富邦八德,4875.0,0,3,963A,3661,2026-05-14
富邦八德,4840.0,15,1,963A,3661,2026-05-14
富邦八德,4830.0,10,0,963A,3661,2026-05-14
富邦八德,4800.0,10,0,963A,3661,2026-05-14
富邦八德,4780.0,5,10,963A,3661,2026-05-14
富邦中壢,4990.0,3,0,9636,3661,2026-05-14
富邦中壢,4965.0,0,100,9636,3661,2026-05-14
富邦中壢,4955.0,1,105,9636,3661,2026-05-14
富邦中壢,4945.0,4,0,9636,3661,2026-05-14
富邦樹林,4900.0,0,2,962E,3661,2026-05-14
富邦中壢,4935.0,0,100,9636,3661,2026-05-14
富邦中壢,4910.0,10,0,9636,3661,2026-05-14
富邦中壢,4895.0,36,0,9636,3661,2026-05-14
富邦中壢,4885.0,0,5,9636,3661,2026-05-14
富邦中壢,4870.0,1,0,9636,3661,2026-05-14
富邦中壢,4850.0,0,5,9636,3661,2026-05-14
富邦中壢,4840.0,0,7,9636,3661,2026-05-14
富邦中壢,4830.0,24,1018,9636,3661,2026-05-14
富邦中壢,4780.0,15,0,9636,3661,2026-05-14
富邦羅東,4970.0,1,0,9634,3661,2026-05-14
富邦中壢,4925.0,0,5,9636,3661,2026-05-14
富邦八德,4890.0,0,15,963A,3661,2026-05-14
富邦樹林,4890.0,1,0,962E,3661,2026-05-14
富邦樹林,4835.0,10,85,962E,3661,2026-05-14
富邦內湖,4915.0,4,0,9627,3661,2026-05-14
富邦內湖,4905.0,3,40,9627,3661,2026-05-14
富邦內湖,4895.0,175,5,9627,3661,2026-05-14
富邦內湖,4850.0,5,0,9627,3661,2026-05-14
富邦內湖,4800.0,2,0,9627,3661,2026-05-14
富邦內湖,4785.0,50,0,9627,3661,2026-05-14
富邦內湖,4765.0,104,0,9627,3661,2026-05-14
富邦竹東,4970.0,0,20,9625,3661,2026-05-14
富邦竹東,4825.0,0,4,9625,3661,2026-05-14
富邦竹東,4760.0,0,25,9625,3661,2026-05-14
富邦竹東,4720.0,10,0,9625,3661,2026-05-14
富邦竹北,4960.0,0,100,9624,3661,2026-05-14
富邦竹北,4930.0,0,1,9624,3661,2026-05-14
富邦竹北,4915.0,10,0,9624,3661,2026-05-14
富邦竹北,4905.0,0,2000,9624,3661,2026-05-14
富邦竹北,4890.0,2,0,9624,3661,2026-05-14
富邦竹北,4880.0,0,56,9624,3661,2026-05-14
富邦竹北,4830.0,50,3,9624,3661,2026-05-14
富邦竹北,4775.0,1000,0,9624,3661,2026-05-14
富邦內湖,4925.0,0,35,9627,3661,2026-05-14
富邦內湖,4955.0,1,0,9627,3661,2026-05-14
富邦內湖,4990.0,1,0,9627,3661,2026-05-14
富邦南港,4765.0,0,5000,962A,3661,2026-05-14
富邦樹林,4815.0,0,1000,962E,3661,2026-05-14
富邦樹林,4755.0,0,40,962E,3661,2026-05-14
富邦新莊,4880.0,1,0,962D,3661,2026-05-14
富邦新莊,4865.0,0,5,962D,3661,2026-05-14
富邦新莊,4845.0,10,0,962D,3661,2026-05-14
富邦竹科,5000.0,0,10,962C,3661,2026-05-14
富邦竹科,4950.0,0,2,962C,3661,2026-05-14
富邦竹科,4935.0,0,1000,962C,3661,2026-05-14
富邦竹科,4925.0,0,100,962C,3661,2026-05-14
富邦樹林,4850.0,10,0,962E,3661,2026-05-14
富邦竹科,4910.0,0,5,962C,3661,2026-05-14
富邦竹科,4875.0,0,5,962C,3661,2026-05-14
富邦竹科,4850.0,1000,0,962C,3661,2026-05-14
富邦竹科,4835.0,1000,0,962C,3661,2026-05-14
富邦竹科,4765.0,1,0,962C,3661,2026-05-14
富邦二林,4925.0,0,5,962B,3661,2026-05-14
富邦二林,4880.0,0,1000,962B,3661,2026-05-14
富邦二林,4765.0,5,0,962B,3661,2026-05-14
富邦南港,4950.0,0,10,962A,3661,2026-05-14
富邦南港,4890.0,3,0,962A,3661,2026-05-14
富邦竹科,4895.0,15,2,962C,3661,2026-05-14
富邦八德,4905.0,0,10,963A,3661,2026-05-14
富邦八德,4940.0,0,15,963A,3661,2026-05-14
富邦豐原,4765.0,17,0,963L,3661,2026-05-14
富邦建國,4900.0,1005,150,9658,3661,2026-05-14
富邦建國,4890.0,0,10,9658,3661,2026-05-14
富邦建國,4880.0,7,110,9658,3661,2026-05-14
富邦建國,4870.0,0,15,9658,3661,2026-05-14
富邦建國,4860.0,10,1000,9658,3661,2026-05-14
富邦建國,4845.0,6,1000,9658,3661,2026-05-14
富邦建國,4835.0,5,20,9658,3661,2026-05-14
富邦建國,4805.0,0,10,9658,3661,2026-05-14
富邦建國,4780.0,0,10,9658,3661,2026-05-14
富邦建國,4770.0,10,100,9658,3661,2026-05-14
富邦建國,4760.0,5,0,9658,3661,2026-05-14
富邦苗栗,4990.0,0,10,9657,3661,2026-05-14
富邦苗栗,4915.0,0,1,9657,3661,2026-05-14
富邦苗栗,4885.0,0,5,9657,3661,2026-05-14
富邦苗栗,4835.0,10,5,9657,3661,2026-05-14
富邦板橋,4990.0,0,15,9655,3661,2026-05-14
富邦板橋,4965.0,6,0,9655,3661,2026-05-14
富邦板橋,4950.0,15,1014,9655,3661,2026-05-14
富邦板橋,4935.0,0,1,9655,3661,2026-05-14
富邦建國,4910.0,20,17,9658,3661,2026-05-14
富邦建國,4925.0,2,5,9658,3661,2026-05-14
富邦建國,4960.0,2070,96,9658,3661,2026-05-14
富邦建國,4995.0,0,1000,9658,3661,2026-05-14
富邦台中,4895.0,2,0,965K,3661,2026-05-14
富邦台中,4885.0,5,0,965K,3661,2026-05-14
富邦台中,4870.0,1000,0,965K,3661,2026-05-14
富邦台中,4845.0,30,0,965K,3661,2026-05-14
富邦台中,4835.0,90,65,965K,3661,2026-05-14
富邦台中,4820.0,1,0,965K,3661,2026-05-14
富邦台中,4785.0,1000,5,965K,3661,2026-05-14
富邦台中,4760.0,1,0,965K,3661,2026-05-14
富邦台中,4730.0,1,0,965K,3661,2026-05-14
富邦板橋,4925.0,0,5,9655,3661,2026-05-14
富邦高雄,4995.0,2,0,9659,3661,2026-05-14
