securities_trader,price,buy,sell,securities_trader_id,stock_id,date
元大彰化,2895.0,1,0,981G,3661,2026-03-30
元大彰化,2905.0,20,0,981G,3661,2026-03-30
元大彰化,2915.0,10,0,981G,3661,2026-03-30
元大彰化,2925.0,15,0,981G,3661,2026-03-30
元大彰化,2935.0,10,0,981G,3661,2026-03-30
元大屏生,2765.0,23,17,981h,3661,2026-03-30
元大屏生,2775.0,6,10,981h,3661,2026-03-30
元大屏生,2795.0,1,0,981h,3661,2026-03-30
元大屏生,2785.0,10,100,981h,3661,2026-03-30
元大彰化,2885.0,6,0,981G,3661,2026-03-30
元大屏生,2755.0,10,20,981h,3661,2026-03-30
元大彰化,2860.0,6,0,981G,3661,2026-03-30
元大大里,2920.0,1055,0,981g,3661,2026-03-30
元大彰化,2840.0,10,0,981G,3661,2026-03-30
元大屏生,2805.0,12,0,981h,3661,2026-03-30
元大福營,2865.0,2005,0,981F,3661,2026-03-30
元大福營,2880.0,10,1000,981F,3661,2026-03-30
元大福營,2890.0,8,0,981F,3661,2026-03-30
元大福營,2900.0,1054,1000,981F,3661,2026-03-30
元大福營,2910.0,110,0,981F,3661,2026-03-30
元大大里,2750.0,2002,0,981g,3661,2026-03-30
元大大里,2760.0,114,0,981g,3661,2026-03-30
元大大里,2770.0,89,0,981g,3661,2026-03-30
元大大里,2790.0,17,0,981g,3661,2026-03-30
元大大里,2800.0,138,0,981g,3661,2026-03-30
元大大里,2810.0,84,0,981g,3661,2026-03-30
元大大里,2820.0,102,0,981g,3661,2026-03-30
元大大里,2830.0,25,0,981g,3661,2026-03-30
元大大里,2840.0,106,0,981g,3661,2026-03-30
元大大里,2855.0,33,0,981g,3661,2026-03-30
元大大里,2865.0,191,0,981g,3661,2026-03-30
元大大里,2880.0,8,0,981g,3661,2026-03-30
元大大里,2895.0,1,0,981g,3661,2026-03-30
元大大里,2905.0,7,0,981g,3661,2026-03-30
元大大里,2930.0,203,0,981g,3661,2026-03-30
元大大里,2940.0,13,0,981g,3661,2026-03-30
元大彰化,2760.0,65,0,981G,3661,2026-03-30
元大彰化,2770.0,13,0,981G,3661,2026-03-30
元大彰化,2780.0,20,0,981G,3661,2026-03-30
元大彰化,2790.0,2,0,981G,3661,2026-03-30
元大彰化,2800.0,20,0,981G,3661,2026-03-30
元大彰化,2810.0,181,0,981G,3661,2026-03-30
元大彰化,2820.0,10,0,981G,3661,2026-03-30
元大彰化,2850.0,20,0,981G,3661,2026-03-30
元大大里,2780.0,394,50,981g,3661,2026-03-30
元大天母,2940.0,1000,0,981I,3661,2026-03-30
元大屏生,2840.0,17,0,981h,3661,2026-03-30
元大天母,2830.0,100,0,981I,3661,2026-03-30
元大天母,2855.0,11,0,981I,3661,2026-03-30
元大天母,2870.0,171,0,981I,3661,2026-03-30
元大天母,2880.0,10,0,981I,3661,2026-03-30
元大天母,2890.0,1005,0,981I,3661,2026-03-30
元大天母,2900.0,86,0,981I,3661,2026-03-30
元大天母,2910.0,211,0,981I,3661,2026-03-30
元大天母,2925.0,1025,0,981I,3661,2026-03-30
元大福營,2855.0,5,2000,981F,3661,2026-03-30
元大天母,2815.0,1,0,981I,3661,2026-03-30
元大士林,2755.0,27,0,981j,3661,2026-03-30
元大士林,2775.0,4,0,981j,3661,2026-03-30
元大士林,2785.0,14,0,981j,3661,2026-03-30
元大士林,2800.0,162,0,981j,3661,2026-03-30
元大士林,2810.0,81,0,981j,3661,2026-03-30
群益開元,2910.0,16,0,9134,3661,2026-03-30
群益開元,2900.0,10,0,9134,3661,2026-03-30
群益開元,2880.0,20,0,9134,3661,2026-03-30
群益開元,2860.0,4,0,9134,3661,2026-03-30
群益開元,2850.0,7,0,9134,3661,2026-03-30
元大士林,2765.0,30,0,981j,3661,2026-03-30
元大屏生,2820.0,7,0,981h,3661,2026-03-30
元大天母,2805.0,20,0,981I,3661,2026-03-30
元大天母,2780.0,82,0,981I,3661,2026-03-30
元大屏生,2865.0,1,0,981h,3661,2026-03-30
元大屏生,2880.0,13,0,981h,3661,2026-03-30
元大屏生,2895.0,1,0,981h,3661,2026-03-30
元大屏生,2905.0,1013,16,981h,3661,2026-03-30
元大屏生,2920.0,5,0,981h,3661,2026-03-30
元大屏生,2930.0,105,1000,981h,3661,2026-03-30
元大西螺,2760.0,1,0,981i,3661,2026-03-30
元大西螺,2770.0,1,0,981i,3661,2026-03-30
元大西螺,2780.0,31,0,981i,3661,2026-03-30
元大天母,2795.0,0,1000,981I,3661,2026-03-30
元大西螺,2810.0,100,0,981i,3661,2026-03-30
元大西螺,2850.0,1,0,981i,3661,2026-03-30
元大西螺,2865.0,1,0,981i,3661,2026-03-30
元大西螺,2890.0,1,0,981i,3661,2026-03-30
元大西螺,2900.0,101,0,981i,3661,2026-03-30
元大西螺,2910.0,1,0,981i,3661,2026-03-30
元大西螺,2920.0,5,0,981i,3661,2026-03-30
元大西螺,2940.0,177,0,981i,3661,2026-03-30
元大天母,2755.0,10,1045,981I,3661,2026-03-30
元大天母,2765.0,10,10,981I,3661,2026-03-30
元大西螺,2825.0,2,0,981i,3661,2026-03-30
元大福營,2840.0,35,0,981F,3661,2026-03-30
元大南投,2760.0,3,0,981D,3661,2026-03-30
元大福營,2810.0,1016,0,981F,3661,2026-03-30
元大竹北,2765.0,55,0,981B,3661,2026-03-30
元大竹北,2775.0,15,0,981B,3661,2026-03-30
元大竹北,2785.0,13,100,981B,3661,2026-03-30
元大竹北,2795.0,1,0,981B,3661,2026-03-30
元大竹北,2805.0,62,0,981B,3661,2026-03-30
元大竹北,2815.0,12,1000,981B,3661,2026-03-30
元大竹北,2840.0,20,0,981B,3661,2026-03-30
元大竹北,2850.0,0,5000,981B,3661,2026-03-30
元大竹北,2865.0,3,0,981B,3661,2026-03-30
元大竹北,2875.0,31,0,981B,3661,2026-03-30
元大竹北,2890.0,100,0,981B,3661,2026-03-30
元大竹北,2900.0,150,5000,981B,3661,2026-03-30
元大竹北,2910.0,20,0,981B,3661,2026-03-30
元大竹北,2920.0,8,0,981B,3661,2026-03-30
元大竹北,2930.0,0,5,981B,3661,2026-03-30
元大路竹,2760.0,120,0,981C,3661,2026-03-30
元大路竹,2770.0,110,0,981C,3661,2026-03-30
元大路竹,2780.0,101,0,981C,3661,2026-03-30
元大路竹,2790.0,15,0,981C,3661,2026-03-30
元大路竹,2800.0,101,0,981C,3661,2026-03-30
元大路竹,2810.0,6,0,981C,3661,2026-03-30
元大竹北,2755.0,22,0,981B,3661,2026-03-30
