securities_trader,price,buy,sell,securities_trader_id,stock_id,date
永豐永康,34.55,3000,0,9A9c,2468,2026-05-11
永豐高雄,34.2,0,20,9A9e,2468,2026-05-11
永豐高雄,34.5,0,989,9A9e,2468,2026-05-11
永豐內湖,34.25,1000,1000,9A9g,2468,2026-05-11
永豐台中,34.6,5,0,9A9L,2468,2026-05-11
永豐南投,34.3,1000,0,9A9M,2468,2026-05-11
永豐彰化,34.2,100,0,9A9s,2468,2026-05-11
永豐桃園,34.15,1000,0,9A9x,2468,2026-05-11
永豐羅東,34.55,0,1000,9A9A,2468,2026-05-11
永豐市政,34.55,0,2000,9A9W,2468,2026-05-11
永豐台中,34.25,0,1000,9A9L,2468,2026-05-11
永豐萬盛,34.2,78,0,9A92,2468,2026-05-11
永豐金,34.75,0,1000,9A00,2468,2026-05-11
永豐敦北,34.75,1000,0,9A89,2468,2026-05-11
永豐敦北,34.45,1000,0,9A89,2468,2026-05-11
永豐敦北,34.3,1000,0,9A89,2468,2026-05-11
永豐敦北,34.15,1000,0,9A89,2468,2026-05-11
元大站前,34.45,30,0,989W,2468,2026-05-11
元大汐止,34.25,0,5000,989Q,2468,2026-05-11
元大古亭,35.35,1000,0,989k,2468,2026-05-11
元大古亭,34.7,1000,0,989k,2468,2026-05-11
元大古亭,34.5,1000,0,989k,2468,2026-05-11
元大樹林,34.75,2000,0,989j,2468,2026-05-11
永豐板盛,34.25,1000,0,9A9Y,2468,2026-05-11
永豐敦北,35.25,1000,0,9A89,2468,2026-05-11
台新證券,34.15,1000,0,9B00,2468,2026-05-11
企銀嘉義,35.45,0,2000,1114,2468,2026-05-11
台新證券,34.45,1000,0,9B00,2468,2026-05-11
元大樹林,34.45,4000,0,989j,2468,2026-05-11
合庫,35.1,1000,0,1020,2468,2026-05-11
合庫新竹,34.3,1000,0,102A,2468,2026-05-11
土銀和平,34.2,0,2000,1038,2468,2026-05-11
土銀和平,34.9,1000,0,1038,2468,2026-05-11
臺銀臺南,34.05,0,214,1042,2468,2026-05-11
臺銀臺南,34.15,0,41,1042,2468,2026-05-11
臺銀臺南,34.25,0,184,1042,2468,2026-05-11
臺銀臺南,34.65,0,300,1042,2468,2026-05-11
台新虎尾,34.55,20,0,9B2N,2468,2026-05-11
台新大裕,34.3,1000,0,9B2l,2468,2026-05-11
台新證券,34.3,1000,0,9B00,2468,2026-05-11
台新信義,34.2,1000,0,9B2H,2468,2026-05-11
台新松德,34.8,0,1108,9B2a,2468,2026-05-11
台新松德,34.65,0,63,9B2a,2468,2026-05-11
台新松德,34.15,49,0,9B2a,2468,2026-05-11
台新府城,34.0,0,700,9B29,2468,2026-05-11
台新中壢,34.3,1000,0,9B1y,2468,2026-05-11
台新高雄,34.6,1000,0,9B1g,2468,2026-05-11
台新左楠,34.55,60,0,9B1d,2468,2026-05-11
台新三民,34.9,1000,0,9B13,2468,2026-05-11
台新證券,35.35,2000,0,9B00,2468,2026-05-11
台新證券,35.1,2000,0,9B00,2468,2026-05-11
台新證券,34.6,0,1000,9B00,2468,2026-05-11
台新板橋,34.25,1000,0,9B2b,2468,2026-05-11
元大樹林,34.2,7000,0,989j,2468,2026-05-11
元大嘉義,34.15,0,1000,989g,2468,2026-05-11
元大高雄,34.15,1000,0,989F,2468,2026-05-11
富邦花蓮,35.2,1000,0,9621,2468,2026-05-11
富邦內湖,34.25,1000,0,9627,2468,2026-05-11
富邦南港,34.25,1000,0,962A,2468,2026-05-11
富邦竹科,34.3,0,2000,962C,2468,2026-05-11
富邦竹科,35.45,0,1000,962C,2468,2026-05-11
富邦羅東,34.5,300,0,9634,2468,2026-05-11
富邦新竹,34.3,10000,0,9647,2468,2026-05-11
富邦永和,34.15,0,1000,9654,2468,2026-05-11
富邦永和,34.4,1000,0,9654,2468,2026-05-11
富邦永和,34.5,0,2000,9654,2468,2026-05-11
富邦板橋,34.15,1000,0,9655,2468,2026-05-11
富邦板橋,34.55,1000,0,9655,2468,2026-05-11
富邦建國,34.2,1000,0,9658,2468,2026-05-11
富邦新店,34.2,0,3000,9661,2468,2026-05-11
富邦花蓮,34.2,1000,0,9621,2468,2026-05-11
富邦新店,34.45,0,3000,9661,2468,2026-05-11
富邦台南,34.6,1000,0,9667,2468,2026-05-11
富邦仁愛,34.45,100,0,9676,2468,2026-05-11
富邦新營,34.2,1000,0,9693,2468,2026-05-11
元大,34.15,1000,0,9800,2468,2026-05-11
元大,34.35,0,120,9800,2468,2026-05-11
元大,34.5,1000,0,9800,2468,2026-05-11
元大,34.6,1000,562,9800,2468,2026-05-11
元大,34.75,1000,0,9800,2468,2026-05-11
元大,34.9,0,1000,9800,2468,2026-05-11
元大,35.3,0,1000,9800,2468,2026-05-11
元大松江,34.05,100,0,9801,2468,2026-05-11
元大中北,34.6,6000,0,980a,2468,2026-05-11
元大斗六,34.45,5,0,980C,2468,2026-05-11
元大台北,34.15,40,0,980h,2468,2026-05-11
富邦桃園,34.15,1000,0,9665,2468,2026-05-11
元大府城,34.3,1000,0,980u,2468,2026-05-11
富邦南員,34.35,5000,0,961R,2468,2026-05-11
富邦青埔,34.55,5000,0,961N,2468,2026-05-11
凱基台北,34.15,4000,0,9268,2468,2026-05-11
凱基台北,34.25,1000,18000,9268,2468,2026-05-11
凱基台北,34.35,0,12000,9268,2468,2026-05-11
凱基台北,34.45,0,4000,9268,2468,2026-05-11
凱基台北,34.55,0,21000,9268,2468,2026-05-11
凱基台北,34.65,1000,1000,9268,2468,2026-05-11
凱基台北,34.75,3000,3000,9268,2468,2026-05-11
凱基台北,34.85,0,1000,9268,2468,2026-05-11
凱基台北,35.0,0,3000,9268,2468,2026-05-11
凱基台北,35.15,0,1000,9268,2468,2026-05-11
凱基台北,35.3,1000,2000,9268,2468,2026-05-11
凱基台北,35.45,1000,0,9268,2468,2026-05-11
凱基苗栗,34.15,1000,0,9276,2468,2026-05-11
凱基北門,35.45,1000,0,9283,2468,2026-05-11
富邦和美,34.35,1000,0,961P,2468,2026-05-11
凱基文心,34.2,200,0,9297,2468,2026-05-11
華南麻豆,34.55,0,2000,9308,2468,2026-05-11
華南嘉義,34.5,0,1000,9314,2468,2026-05-11
華南淡水,35.0,1000,0,9316,2468,2026-05-11
華南鶯歌,34.75,0,1000,9319,2468,2026-05-11
華南南京,34.5,0,8000,9326,2468,2026-05-11
華南朴子,34.4,0,1000,9329,2468,2026-05-11
華南楠梓,34.25,27,0,9332,2468,2026-05-11
華南板橋,34.25,1000,0,9349,2468,2026-05-11
華南彰化,35.15,0,1000,9363,2468,2026-05-11
華南豐原,34.2,0,2000,9366,2468,2026-05-11
富邦陽明,34.5,5000,0,9604,2468,2026-05-11
富邦台東,34.5,200,0,9608,2468,2026-05-11
富邦七賢,34.2,1000,0,961K,2468,2026-05-11
富邦青埔,34.15,1000,0,961N,2468,2026-05-11
華南新莊,34.45,0,2000,9305,2468,2026-05-11
凱基士林,34.45,0,351,9238,2468,2026-05-11
元大府城,34.55,0,1000,980u,2468,2026-05-11
元大大益,34.2,134,0,9814,2468,2026-05-11
元大新莊,35.2,2000,0,9898,2468,2026-05-11
元大北投,34.25,0,1000,989A,2468,2026-05-11
元大中和,34.6,1000,0,989e,2468,2026-05-11
元大東港,35.1,1000,0,989f,2468,2026-05-11
元大高雄,34.25,1000,0,989F,2468,2026-05-11
元大嘉義,34.25,0,2000,989g,2468,2026-05-11
元大樹林,34.4,1000,0,989j,2468,2026-05-11
元大樹林,34.5,10000,0,989j,2468,2026-05-11
元大古亭,34.35,1000,0,989k,2468,2026-05-11
元大古亭,34.55,1000,5000,989k,2468,2026-05-11
元大古亭,35.0,2000,0,989k,2468,2026-05-11
元大汐止,34.15,1000,0,989Q,2468,2026-05-11
