securities_trader,price,buy,sell,securities_trader_id,stock_id,date
統一平鎮,1805.0,3809,1000,585g,2330,2026-03-09
統一平鎮,1795.0,12585,1010,585g,2330,2026-03-09
統一平鎮,1785.0,2000,0,585g,2330,2026-03-09
統一彰化,1785.0,3000,0,585F,2330,2026-03-09
統一彰化,1795.0,4263,1000,585F,2330,2026-03-09
統一彰化,1805.0,2966,2001,585F,2330,2026-03-09
統一彰化,1815.0,120,0,585F,2330,2026-03-09
統一平鎮,1830.0,500,0,585g,2330,2026-03-09
統一平鎮,1775.0,2000,0,585g,2330,2026-03-09
統一桃園,1780.0,7000,0,585H,2330,2026-03-09
統一員林,1785.0,3000,0,585I,2330,2026-03-09
統一桃園,1800.0,9257,2000,585H,2330,2026-03-09
統一士林,1810.0,1476,1000,585M,2330,2026-03-09
統一士林,1800.0,39717,25000,585M,2330,2026-03-09
統一士林,1790.0,5875,20000,585M,2330,2026-03-09
統一士林,1780.0,9000,1000,585M,2330,2026-03-09
統一士林,1770.0,4000,0,585M,2330,2026-03-09
統一竹南,1815.0,56,0,585m,2330,2026-03-09
統一竹南,1805.0,835,250,585m,2330,2026-03-09
統一竹南,1795.0,2465,0,585m,2330,2026-03-09
統一竹南,1785.0,1000,0,585m,2330,2026-03-09
統一竹南,1775.0,3000,1000,585m,2330,2026-03-09
統一三重,1830.0,10,20,585J,2330,2026-03-09
統一三重,1810.0,888,1101,585J,2330,2026-03-09
統一三重,1800.0,26236,5160,585J,2330,2026-03-09
統一三重,1790.0,6413,3000,585J,2330,2026-03-09
統一三重,1780.0,3000,1000,585J,2330,2026-03-09
統一員林,1830.0,2,0,585I,2330,2026-03-09
統一員林,1805.0,686,1700,585I,2330,2026-03-09
統一員林,1795.0,1335,115,585I,2330,2026-03-09
統一彰化,1775.0,2000,21000,585F,2330,2026-03-09
統一桃園,1830.0,141,0,585H,2330,2026-03-09
統一桃園,1810.0,5665,50,585H,2330,2026-03-09
統一桃園,1790.0,5690,3000,585H,2330,2026-03-09
統一新營,1810.0,322,0,585E,2330,2026-03-09
統一新營,1780.0,7000,0,585E,2330,2026-03-09
統一新營,1790.0,1590,0,585E,2330,2026-03-09
凱基松山,1805.0,6661,16000,9217,2330,2026-03-09
